,Cardiomyocytes_corr,Cardiomyocytes_pval,Cardiomyocytes_qval,Cardiomyocytes_ci_low,Cardiomyocytes_ci_high,gene_annotation
ENSMUSG00000062939,0.2919951631759868,0.0,0.0,0.28598296226578346,0.29798437552781143,Stat4
ENSMUSG00000047026,0.2918451944460739,0.0,0.0,0.28583242398127745,0.29783498596019337,Acsm4
ENSMUSG00000005950,0.29184342226143406,0.0,0.0,0.2858306450679694,0.29783322061777656,P2rx5
ENSMUSG00000034159,0.2917680444130283,0.0,0.0,0.28575498106171626,0.2977581337575777,2310007B03Rik
ENSMUSG00000085816,0.29175995215232553,0.0,0.0,0.2857468580847216,0.2977500727317855,Gm13052
ENSMUSG00000025026,0.2917047403168056,0.0,0.0,0.2856914367012997,0.2976950739828601,Add3
ENSMUSG00000032575,0.29168835718890385,0.0,0.0,0.28567499140153235,0.29767875407695626,Manf
ENSMUSG00000041679,0.2916703232155395,0.0,0.0,0.28565688899565084,0.29766078969210463,Lrrc29
ENSMUSG00000022057,0.2915640825852054,0.0,0.0,0.2855502453070042,0.2975549589312069,Adamdec1
ENSMUSG00000039533,0.29146181333297944,0.0,0.0,0.2854475882038636,0.2974530840880184,Mmd2
ENSMUSG00000056487,0.291418833217159,0.0,0.0,0.2854044451293366,0.29741026968751927,Mettl7a2
ENSMUSG00000025790,0.2914166809007188,0.0,0.0,0.2854022846530497,0.2974081256689762,Slco3a1
ENSMUSG00000035459,0.2914001044625553,0.0,0.0,0.2853856453724602,0.29739161313648105,Stab2
ENSMUSG00000023403,0.29137244659269373,0.0,0.0,0.28535788265776846,0.2973640618855667,Stk31
ENSMUSG00000030340,0.29136181644682596,0.0,0.0,0.28534721221806836,0.29735347271543366,Scnn1a
ENSMUSG00000027966,0.2913161999996491,0.0,0.0,0.2853014228775415,0.2973080320880032,Col11a1
ENSMUSG00000086596,0.2912668829204159,0.0,0.0,0.28525191890988205,0.2972589050613487,Susd5
ENSMUSG00000032531,0.2911273188157939,0.0,0.0,0.2851118260971681,0.29711987862114486,Amotl2
ENSMUSG00000105789,0.29107506171034186,0.0,0.0,0.28505937109323204,0.29706782276845517,Gm42997
ENSMUSG00000037325,0.2910311126268179,0.0,0.0,0.28501525560172947,0.29702404291423073,Bbs7
ENSMUSG00000031957,0.2910225403459714,0.0,0.0,0.28500665086593124,0.2970155036386692,Ctrb1
ENSMUSG00000097789,0.2910155630932635,0.0,0.0,0.2849996471978191,0.29700855324930747,Gm2115
ENSMUSG00000050931,0.29101198771687875,0.0,0.0,0.2849960582855514,0.2970049916383488,Sgms2
ENSMUSG00000030781,0.29100663333676263,0.0,0.0,0.28499068363480456,0.29699965787262433,Slc5a2
ENSMUSG00000040502,0.2909645584464959,0.0,0.0,0.28494844947043835,0.29695774495789035,March9
ENSMUSG00000040016,0.29093682362049295,0.0,0.0,0.2849206096672874,0.29693011688990534,Ptger3
ENSMUSG00000026259,0.2909062622157316,0.0,0.0,0.2848899325984468,0.29689967311172344,Ngef
ENSMUSG00000026768,0.29088944203169015,0.0,0.0,0.2848730487612314,0.2968829176610235,Itga8
ENSMUSG00000003283,0.29082080219768497,0.0,0.0,0.2848041492099523,0.2968145419526828,Hck
ENSMUSG00000030162,0.29074261531901746,0.0,0.0,0.2847256665659372,0.296736655861774,Olr1
ENSMUSG00000096947,0.29072520990605427,0.0,0.0,0.2847081953227496,0.29671931739721397,Gm26723
ENSMUSG00000110737,0.29065975011160383,0.0,0.0,0.2846424879840388,0.29665410935277503,RP23-440F7.2
ENSMUSG00000024678,0.29063656281330574,0.0,0.0,0.2846192130136824,0.2966310112164591,Ms4a4d
ENSMUSG00000047810,0.2905302417898744,0.0,0.0,0.2845124900772528,0.2965250989388264,Ccdc88b
ENSMUSG00000078780,0.2904224815618825,0.0,0.0,0.2844043226480026,0.2964177528391152,Gm5150
ENSMUSG00000029510,0.2904150283879429,0.0,0.0,0.2843968413158883,0.29641032830251823,Gpc2
ENSMUSG00000025584,0.29038118435387134,0.0,0.0,0.28436286942789746,0.29637661429831885,Pde8a
ENSMUSG00000051359,0.2903155321858246,0.0,0.0,0.2842969692862058,0.29631121432541757,Ncald
ENSMUSG00000097346,0.29026503833619594,0.0,0.0,0.28424628475584013,0.2962609144037707,Gm26619
ENSMUSG00000044361,0.2902438788010294,0.0,0.0,0.284225045325583,0.2962398361245721,BC024139
ENSMUSG00000035804,0.29020526399495356,0.0,0.0,0.28418628473127533,0.2962013695904154,Ins1
ENSMUSG00000025453,0.2901329397251554,0.0,0.0,0.2841136874578178,0.29612932297674316,Nnt
ENSMUSG00000022371,0.2901280593740451,0.0,0.0,0.28410878868724837,0.2961244613590628,Col14a1
ENSMUSG00000020399,0.28998390469247404,0.0,0.0,0.2839640900776942,0.2959808598810818,Havcr2
ENSMUSG00000026343,0.2895387130936804,0.0,0.0,0.2835172204019737,0.29553737502462574,Gpr39
ENSMUSG00000018042,0.28953555176344675,0.0,0.0,0.2835140471649736,0.2955342258048192,Cyb5r3
ENSMUSG00000053062,0.28932811297734795,0.0,0.0,0.28330582737408777,0.29532758139049037,Jam2
ENSMUSG00000032358,0.2892969975974675,0.0,0.0,0.2832745948941076,0.29529658511628337,Fam83b
ENSMUSG00000106515,0.2892597728703873,0.0,0.0,0.2832372300916993,0.29525950286407937,Gm30382
ENSMUSG00000050043,0.2891167427370243,0.0,0.0,0.2830936619111042,0.29511701999975837,Tmx2
ENSMUSG00000050600,0.2889627579256501,0.0,0.0,0.28293909814518714,0.2949636240744492,Zfp831
ENSMUSG00000067996,0.28894454915636314,0.0,0.0,0.2829208209349648,0.2949454849207383,Bpifb9b
ENSMUSG00000051207,0.2889260900021398,0.0,0.0,0.2829022924031546,0.2949270963349453,Mrgprd
ENSMUSG00000029761,0.2888477115204113,0.0,0.0,0.28282361939083345,0.2948490174407555,Cald1
ENSMUSG00000002588,0.28882082185257946,0.0,0.0,0.2827966286957046,0.2948222305353418,Pon1
ENSMUSG00000044505,0.28880088507665996,0.0,0.0,0.2827766170213897,0.2948023699443561,Lingo4
ENSMUSG00000043051,0.28875269974503726,0.0,0.0,0.2827282506889721,0.2947543687232166,Disc1
ENSMUSG00000005973,0.2887058344563819,0.0,0.0,0.2826812093874479,0.2947076824722603,Rcn1
ENSMUSG00000093701,0.2886482671963608,0.0,0.0,0.28262342596061885,0.2946503350950637,Gm21970
ENSMUSG00000079017,0.2883776724281566,0.0,0.0,0.2823518156866666,0.2943807733063507,Ifi27l2a
ENSMUSG00000020844,0.28829507852685116,0.0,0.0,0.28226891201401055,0.29429849451209583,Nxn
ENSMUSG00000027293,0.28828758188015746,0.0,0.0,0.28226138725533356,0.2942910264617312,Ehd4
ENSMUSG00000020681,0.28827714018765044,0.0,0.0,0.28225090640833067,0.2942806245983543,Ace
ENSMUSG00000032577,0.2882583351996757,0.0,0.0,0.282232030908613,0.2942618913371474,Mapkapk3
ENSMUSG00000032717,0.2881591121437069,0.0,0.0,0.2821324358801773,0.29416304666550114,Mdfi
ENSMUSG00000031971,0.2880318372643016,0.0,0.0,0.28200468405637136,0.2940362569572233,Ccsap
ENSMUSG00000097380,0.28802423628784285,0.0,0.0,0.2819970546031041,0.2940286849489573,Gm26816
ENSMUSG00000078772,0.28782641756077054,0.0,0.0,0.2817984950227467,0.2938316198666787,Gm12353
ENSMUSG00000035441,0.28780256142187666,0.0,0.0,0.28177454957482817,0.2938078545798066,Myo1d
ENSMUSG00000053886,0.28773793993500857,0.0,0.0,0.28170968620547615,0.29374347915551713,Sh2d4a
ENSMUSG00000090919,0.28756012865795794,0.0,0.0,0.28153120965347617,0.2935663446584881,Pabpc4l
ENSMUSG00000014748,0.28748847032044983,0.0,0.0,0.28145928332662506,0.29349495894821986,Tex261
ENSMUSG00000008206,0.28744422028563715,0.0,0.0,0.2814148678384462,0.29345087723112095,Cers4
ENSMUSG00000034687,0.2874411690150036,0.0,0.0,0.28141180515989245,0.29344783756592996,Fras1
ENSMUSG00000067795,0.2874092159683768,0.0,0.0,0.2813797326563786,0.29341600604473705,4930444P10Rik
ENSMUSG00000031808,0.28737405071832894,0.0,0.0,0.2813444359561491,0.2933809745215415,Slc27a1
ENSMUSG00000052551,0.2873075020615335,0.0,0.0,0.28127763858044125,0.2933146788926575,Adarb2
ENSMUSG00000021340,0.2873035213920343,0.0,0.0,0.2812736430354422,0.2933107133564257,Gpld1
ENSMUSG00000037738,0.28725456814899214,0.0,0.0,0.2812245068744486,0.2932619462014865,Nek5
ENSMUSG00000024334,0.28723821602307836,0.0,0.0,0.2812080936544719,0.2932456562286583,H2-Oa
ENSMUSG00000038122,0.28716810510337515,0.0,0.0,0.2811377208295564,0.2931758117552528,Tbc1d32
ENSMUSG00000023044,0.2870338590776768,0.0,0.0,0.2810029734975668,0.29304207573299706,Csad
ENSMUSG00000028035,0.28696103422285807,0.0,0.0,0.28092987679706183,0.2929695274429526,Dnajb4
ENSMUSG00000004661,0.2869129909161758,0.0,0.0,0.28088165418928845,0.2929216665510227,Arid3b
ENSMUSG00000026509,0.2868764165250151,0.0,0.0,0.2808449433202743,0.2928852310083118,Capn2
ENSMUSG00000053441,0.2868409436961413,0.0,0.0,0.28080933814090187,0.29284989282932355,Adamts19
ENSMUSG00000004127,0.28679708995760606,0.0,0.0,0.28076532080531846,0.29280620553074066,Trmt10a
ENSMUSG00000022893,0.28678407594859245,0.0,0.0,0.2807522582522256,0.2927932409095196,Adamts1
ENSMUSG00000030849,0.2866894982951559,0.0,0.0,0.2806573278780028,0.29269902210920185,Fgfr2
ENSMUSG00000073436,0.28642455358992946,0.0,0.0,0.2803913957082835,0.2924350820543014,Eme2
ENSMUSG00000026070,0.2863784815274863,0.0,0.0,0.28034515202708227,0.29238918460017443,Il18r1
ENSMUSG00000023019,0.28629177670102307,0.0,0.0,0.2802581243004732,0.2923028083008753,Gpd1
ENSMUSG00000002980,0.286255267660107,0.0,0.0,0.2802214793247756,0.29226643756445747,Bcam
ENSMUSG00000033082,0.286242178865089,0.0,0.0,0.2802083418002896,0.29225339834851866,Clec1a
ENSMUSG00000022780,0.28619648466307923,0.0,0.0,0.2801624774968893,0.29220787721416935,Mfi2
ENSMUSG00000034613,0.28617430334027855,0.0,0.0,0.2801402136117535,0.2921857798937306,Ppm1h
ENSMUSG00000040314,0.28616686385396656,0.0,0.0,0.2801327464359695,0.29217836857988355,Ctsg
ENSMUSG00000024743,0.2861420256569225,0.0,0.0,0.2801078157974332,0.2921536244369583,Syt7
ENSMUSG00000050107,0.2861405425093472,0.0,0.0,0.280106327130215,0.29215214690532254,Gsg2
ENSMUSG00000028439,0.2861263233862313,0.0,0.0,0.28009205509105817,0.29213798162147203,Fam219a
ENSMUSG00000061259,0.2860837690512725,0.0,0.0,0.2800493424073536,0.2920955883984212,Tmprss11d
ENSMUSG00000022261,0.2860430861037968,0.0,0.0,0.28000850809708266,0.292055059455639,Sdc2
ENSMUSG00000054509,0.2860268136971857,0.0,0.0,0.27999217515434105,0.29203884864193597,Parp4
ENSMUSG00000053747,0.2860126217325442,0.0,0.0,0.2799779303960204,0.2920247103926732,Sox14
ENSMUSG00000021302,0.2859376096534575,0.0,0.0,0.2799026393184104,0.29194998218427615,Ggps1
ENSMUSG00000028885,0.2857619054349237,0.0,0.0,0.279726281879494,0.29177494260167447,Smpdl3b
ENSMUSG00000009356,0.2857488385401222,0.0,0.0,0.2797131664218119,0.29176192511889515,Lpo
ENSMUSG00000026924,0.28568543485246395,0.0,0.0,0.27964952712746804,0.2916987611585178,Sec16a
ENSMUSG00000091043,0.2856045436711032,0.0,0.0,0.27956833543328447,0.2916181757479455,Glyatl3
ENSMUSG00000026938,0.28558613480771533,0.0,0.0,0.2795498581925536,0.2915998364586203,Fcna
ENSMUSG00000026387,0.28551284998048837,0.0,0.0,0.27947630120263933,0.29152682855866174,Sctr
ENSMUSG00000032357,0.2854359165205714,0.0,0.0,0.2793990821061046,0.2914501857380098,Tinag
ENSMUSG00000037625,0.28542125100665655,0.0,0.0,0.2793843621512997,0.2914355756187184,Cldn11
ENSMUSG00000097364,0.2853459646116664,0.0,0.0,0.27930879632503874,0.29136057355155204,Gm26719
ENSMUSG00000086978,0.28531859066085874,0.0,0.0,0.2792813207922363,0.29133330296332116,4933435F18Rik
ENSMUSG00000032017,0.2852607080737614,0.0,0.0,0.2792232234411986,0.2912756389055921,Grik4
ENSMUSG00000030587,0.2852596069671067,0.0,0.0,0.2792221182494949,0.2912745419556213,2200002D01Rik
ENSMUSG00000092250,0.28525181885205225,0.0,0.0,0.2792143012413912,0.29126678324029415,Gm20467
ENSMUSG00000075033,0.28522321330353695,0.0,0.0,0.2791855895763084,0.2912382856694388,Nxpe3
ENSMUSG00000015224,0.2852152147157537,0.0,0.0,0.27917756131849686,0.29123031727209775,Cyp2j9
ENSMUSG00000097003,0.2851854178742465,0.0,0.0,0.2791476539557664,0.2912006328905758,D930007P13Rik
ENSMUSG00000021575,0.2849828081349637,0.0,0.0,0.27894429301536505,0.29099878753888725,Ahrr
ENSMUSG00000038718,0.28493127825249964,0.0,0.0,0.278892572165762,0.2909474519782519,Pbx3
ENSMUSG00000029072,0.2849273303433551,0.0,0.0,0.2788886096273106,0.29094351895544646,Tas1r3
ENSMUSG00000017405,0.2849215212413772,0.0,0.0,0.2788827789995944,0.290937731757418,Nek8
ENSMUSG00000024118,0.28487209179472267,0.0,0.0,0.2788331664091923,0.2908884886728966,1600002H07Rik
ENSMUSG00000049562,0.2848573324648192,0.0,0.0,0.2788183523999375,0.2908737849834043,Ap5b1
ENSMUSG00000030325,0.2848423222497915,0.0,0.0,0.27880328657904424,0.29085883135167145,Klrb1c
ENSMUSG00000009092,0.2848057233799253,0.0,0.0,0.2787665521398469,0.29082237043450615,Derl3
ENSMUSG00000068220,0.2847527914544144,0.0,0.0,0.2787134241754521,0.2907696379952287,Lgals1
ENSMUSG00000026544,0.28471426801807215,0.0,0.0,0.2786747580868032,0.2907312597204059,Dusp23
ENSMUSG00000045930,0.28465443762125026,0.0,0.0,0.2786147061768059,0.29067165473422746,Clec14a
ENSMUSG00000028909,0.28453335641752164,0.0,0.0,0.27849317683236713,0.2905510295602831,Ptpru
ENSMUSG00000029189,0.2845132247576669,0.0,0.0,0.27847297068080423,0.2905309737040284,Sel1l3
ENSMUSG00000062300,0.2844933740913643,0.0,0.0,0.27845304656776887,0.29051119777809764,Nectin2
ENSMUSG00000062859,0.2844017014089475,0.0,0.0,0.27836103476725127,0.29041987018870796,Tcp11
ENSMUSG00000040964,0.28438460915439373,0.0,0.0,0.278343879296824,0.2904028422641816,Arhgef10l
ENSMUSG00000029661,0.2842816297225647,0.0,0.0,0.2782405190761078,0.2903002503348334,Col1a2
ENSMUSG00000038695,0.28421624702329323,0.0,0.0,0.2781748946826744,0.29023511359306164,Josd2
ENSMUSG00000035493,0.28413028540261137,0.0,0.0,0.2780886153814596,0.29014947525907203,Tgfbi
ENSMUSG00000028553,0.28409765974123413,0.0,0.0,0.2780558691739188,0.2901169722718901,Angptl3
ENSMUSG00000072511,0.28396875632775703,0.0,0.0,0.2779264896220231,0.28998855340617474,Hhla1
ENSMUSG00000027803,0.28389337528034597,0.0,0.0,0.27785083023660984,0.28991345561556997,Wwtr1
ENSMUSG00000038822,0.28383567865251497,0.0,0.0,0.27779292061961625,0.28985597574231536,Hace1
ENSMUSG00000104586,0.2835902238603472,0.0,0.0,0.2775465602131597,0.28961144258882887,4921539H07Rik
ENSMUSG00000069300,0.2835742433121735,0.0,0.0,0.27753052073173773,0.2895955220174915,Hist1h2bj
ENSMUSG00000056708,0.2835119490163104,0.0,0.0,0.27746799673842276,0.2895334614874817,Ier5
ENSMUSG00000037390,0.2834702770098733,0.0,0.0,0.27742617110357964,0.2894919458313406,Muc3
ENSMUSG00000033389,0.2833075157472011,0.0,0.0,0.2772628100232132,0.2893297950198726,Arhgap44
ENSMUSG00000025089,0.2832453331040797,0.0,0.0,0.2772003983131055,0.28926784550727386,Gfra1
ENSMUSG00000022595,0.28311080643482095,0.0,0.0,0.2770653762521645,0.2891338230227353,Lypd2
ENSMUSG00000017493,0.2830697035635152,0.0,0.0,0.27702412206800237,0.28909287415141194,Igfbp4
ENSMUSG00000043391,0.28303858623213185,0.0,0.0,0.2769928901985629,0.28906187339256406,2510009E07Rik
ENSMUSG00000005233,0.28299450911148355,0.0,0.0,0.2769486508587529,0.2890179613731216,Spc25
ENSMUSG00000029563,0.28291184383187756,0.0,0.0,0.2768656814112268,0.2889356056673863,Foxp2
ENSMUSG00000046743,0.28286953287158373,0.0,0.0,0.2768232148021112,0.28889345312325354,Fat4
ENSMUSG00000035237,0.2828432770537792,0.0,0.0,0.27679686240922025,0.28886729559792323,Lcat
ENSMUSG00000022816,0.28273351208260034,0.0,0.0,0.27668669379509114,0.28875794145048933,Fstl1
ENSMUSG00000017309,0.2827124497019988,0.0,0.0,0.27666555397916387,0.28873695788331,Cd300lg
ENSMUSG00000043372,0.28263134995517475,0.0,0.0,0.2765841561257622,0.2886561615499663,Hexim2
ENSMUSG00000033420,0.28260247919202613,0.0,0.0,0.2765551792603597,0.2886273987785119,Antxr1
ENSMUSG00000020932,0.28259827233794393,0.0,0.0,0.27655095694668613,0.2886232076593477,Gfap
ENSMUSG00000047153,0.2825660439701511,0.0,0.0,0.27651861015196433,0.2885910998278254,Khnyn
ENSMUSG00000041708,0.28238840704757207,0.0,0.0,0.27634032072752435,0.28841412703613384,Mpped1
ENSMUSG00000005470,0.2823731230397175,0.0,0.0,0.2763249805973929,0.2883989001513409,Asf1b
ENSMUSG00000030303,0.2822644784995174,0.0,0.0,0.27621593720752,0.28829066157575406,Far2
ENSMUSG00000008140,0.28211881447344167,0.0,0.0,0.27606973867228524,0.28814554160081857,Emc10
ENSMUSG00000029108,0.2820428535432228,0.0,0.0,0.27599349911707954,0.2880698642727688,Pcdh7
ENSMUSG00000048368,0.2820123829633177,0.0,0.0,0.275962916792361,0.28803950743443485,Omd
ENSMUSG00000021087,0.281895747488752,0.0,0.0,0.27584585369348297,0.287923307228632,Rtn1
ENSMUSG00000018574,0.28180463287836577,0.0,0.0,0.275754405151593,0.28783253252290514,Acadvl
ENSMUSG00000006546,0.2817163951666636,0.0,0.0,0.27566584415649836,0.287744623880303,Cryba2
ENSMUSG00000028539,0.28163817579505973,0.0,0.0,0.27558733829236065,0.28766669613098955,Artn
ENSMUSG00000018411,0.28157824039811896,0.0,0.0,0.2755271834258547,0.2876069841348792,Mapt
ENSMUSG00000052031,0.2815321573148354,0.0,0.0,0.27548093162920234,0.2875610727879878,Tagap1
ENSMUSG00000072437,0.28146849052026585,0.0,0.0,0.27541703179216614,0.2874976432128976,Nanos1
ENSMUSG00000020388,0.2814536674576598,0.0,0.0,0.27540215447970356,0.28748287537273515,Pdlim4
ENSMUSG00000000215,0.2814085472167443,0.0,0.0,0.2753568691243168,0.2874379232069664,Ins2
ENSMUSG00000028917,0.28127405239504744,0.0,0.0,0.275221882287258,0.2873039292275945,Plekhm2
ENSMUSG00000062963,0.28126182893670654,0.0,0.0,0.2752096141243093,0.2872917512762234,Ufc1
ENSMUSG00000028068,0.28110972425335995,0.0,0.0,0.2750569533164413,0.28714021270354123,Iqgap3
ENSMUSG00000038058,0.2810156731032696,0.0,0.0,0.27496255844962936,0.28704651144660187,Nod1
ENSMUSG00000092035,0.28086155945169505,0.0,0.0,0.2748078818308557,0.2868929708857928,Peg10
ENSMUSG00000048796,0.2807445032203422,0.0,0.0,0.274690398210037,0.2867763497355106,Cyb561d1
ENSMUSG00000020777,0.2807039563348814,0.0,0.0,0.2746497033241026,0.2867359535152668,Acox1
ENSMUSG00000006411,0.28062136955142836,0.0,0.0,0.2745668151571239,0.28665367354368443,Nectin4
ENSMUSG00000032733,0.2805813328030963,0.0,0.0,0.2745266323352744,0.28661378550080013,Snx33
ENSMUSG00000031925,0.2805700958477931,0.0,0.0,0.274515354385897,0.28660259027830626,Maml2
ENSMUSG00000047369,0.2805420403998872,0.0,0.0,0.2744871965948409,0.28657463901804,Dnah14
ENSMUSG00000002496,0.2805348144070631,0.0,0.0,0.2744799442440811,0.2865674398582388,Tsc2
ENSMUSG00000034282,0.2805246369457982,0.0,0.0,0.2744697296601075,0.28655730018883285,Evpl
ENSMUSG00000110417,0.2804132314320153,0.0,0.0,0.27435791787947267,0.28644630826759937,Gm45306
ENSMUSG00000020109,0.2802897756999413,0.0,0.0,0.27423401212779586,0.2863233106753118,Dnajb12
ENSMUSG00000003344,0.28024259991855643,0.0,0.0,0.27418666443481926,0.28627630990904346,Btbd2
ENSMUSG00000022960,0.2802362445054288,0.0,0.0,0.27418028586440013,0.2862699780713317,Donson
ENSMUSG00000051041,0.28015306687332214,0.0,0.0,0.27409680520612556,0.28618710893821103,Olfml1
ENSMUSG00000039286,0.28013460947869195,0.0,0.0,0.27407828058134925,0.28616871998829924,Fndc3b
ENSMUSG00000044927,0.2801330030289558,0.0,0.0,0.27407666828041205,0.2861671194954774,H1fx
ENSMUSG00000000706,0.2801259933357689,0.0,0.0,0.2740696330560908,0.28616013579470595,Btn1a1
ENSMUSG00000021038,0.28011132399040073,0.0,0.0,0.27405491028323115,0.2861455208421859,Vipas39
ENSMUSG00000078650,0.2801034506627269,0.0,0.0,0.27404700828113704,0.28613767670707113,G6pc
ENSMUSG00000044788,0.28005817714347325,0.0,0.0,0.2740015698929722,0.28609257103632474,Fads6
ENSMUSG00000024696,0.2800067017753919,0.0,0.0,0.273949907104058,0.286041286477196,Lpxn
ENSMUSG00000097775,0.27994264809336594,0.0,0.0,0.273885620252609,0.2859774701811553,4931440J10Rik
ENSMUSG00000025484,0.2798462353450608,0.0,0.0,0.273788856642843,0.28588141464214234,Bet1l
ENSMUSG00000025854,0.27972187430898293,0.0,0.0,0.2736640432180976,0.28575751418466694,Fam20c
ENSMUSG00000060572,0.279711488031641,0.0,0.0,0.27365361916778175,0.28574716636439984,Mfap2
ENSMUSG00000096956,0.2796548647906636,0.0,0.0,0.27359679002355397,0.28569075275648476,Snhg18
ENSMUSG00000020057,0.27963547154571117,0.0,0.0,0.27357732626724424,0.28567143130044254,Dram1
ENSMUSG00000020513,0.2795879201775893,0.0,0.0,0.2735296020294289,0.2856240559347465,Tubd1
ENSMUSG00000020828,0.27953561929142096,0.0,0.0,0.27347711104147066,0.2855719485963802,Pld2
ENSMUSG00000061666,0.27945089670811213,0.0,0.0,0.2733920805874713,0.28548753946681993,Gdpd1
ENSMUSG00000018899,0.27937930376874337,0.0,0.0,0.2733202275626215,0.285416211331579,Irf1
ENSMUSG00000026621,0.2793753988145446,0.0,0.0,0.2733163084243051,0.2854123208188923,Marc1
ENSMUSG00000014813,0.2793611708472556,0.0,0.0,0.2733020287779166,0.28539814546855546,Stc1
ENSMUSG00000024924,0.27928278832097736,0.0,0.0,0.27322336159698213,0.28532005276413064,Vldlr
ENSMUSG00000025489,0.27928219303022456,0.0,0.0,0.27322276414467644,0.28531945967417743,Ifitm5
ENSMUSG00000028641,0.279274819645979,0.0,0.0,0.27321536398741386,0.28531211354906943,P3h1
ENSMUSG00000039396,0.2791091234602657,0.0,0.0,0.2730490663421836,0.28514702974913936,Neil3
ENSMUSG00000003518,0.27899900025558483,0.0,0.0,0.27293854360233577,0.28503731334351146,Dusp3
ENSMUSG00000109129,0.2789278238546851,0.0,0.0,0.272867109053281,0.2849663997865947,Gm44973
ENSMUSG00000098202,0.2789175679450844,0.0,0.0,0.2728568159522513,0.2849561817451117,B830012L14Rik
ENSMUSG00000035403,0.27880603693819184,0.0,0.0,0.27274488058544927,0.28484506245796404,Crb2
ENSMUSG00000028037,0.27874989085288293,0.0,0.0,0.2726885310024676,0.28478912357603764,Ifi44
ENSMUSG00000040219,0.27835850835291187,0.0,0.0,0.2722957311184974,0.2843991843043864,Ttc12
ENSMUSG00000040055,0.2783577342768821,0.0,0.0,0.27229495424116873,0.2843984130807921,Gjb6
ENSMUSG00000027408,0.2782785075295187,0.0,0.0,0.2722154408224357,0.2843194782391002,Cpxm1
ENSMUSG00000034936,0.2782657370645309,0.0,0.0,0.2722026241569804,0.28430675481837503,Arl4d
ENSMUSG00000074743,0.2782557460349126,0.0,0.0,0.2721925969837226,0.28429680059255963,Thbd
ENSMUSG00000034245,0.2781944069721041,0.0,0.0,0.27213103604902167,0.28423568745497335,Hdac11
ENSMUSG00000004791,0.27815534944519427,0.0,0.0,0.2720918372714868,0.28419677375992,Pgf
ENSMUSG00000071324,0.27815219279251363,0.0,0.0,0.2720886692037251,0.2841936287309466,Armc2
ENSMUSG00000025815,0.27798420892433573,0.0,0.0,0.2719200780622418,0.28402626324035496,Dhtkd1
ENSMUSG00000043943,0.27794048874947785,0.0,0.0,0.2718761998969755,0.28398270394661596,Naalad2
ENSMUSG00000047171,0.2779248830476254,0.0,0.0,0.27186053780732855,0.2839671556644493,Helt
ENSMUSG00000032875,0.2777083373111435,0.0,0.0,0.2716432099617098,0.2837514063593022,Arhgef17
ENSMUSG00000030092,0.27768091284301893,0.0,0.0,0.27161568648738343,0.2837240827116962,Cntn6
ENSMUSG00000073678,0.27765240442238265,0.0,0.0,0.271587075157841,0.28369567908610804,Pgap1
ENSMUSG00000041911,0.2775521319936405,0.0,0.0,0.2714864408536377,0.28359577516786416,Dlx1
ENSMUSG00000040701,0.27746690919795436,0.0,0.0,0.2714009105997227,0.2835108654707413,Ap1g2
ENSMUSG00000001741,0.2774621298403585,0.0,0.0,0.27139611400247843,0.28350610366913875,Il16
ENSMUSG00000018986,0.2771960624988893,0.0,0.0,0.27112908740327046,0.2832410132015258,Slfn3
ENSMUSG00000021281,0.27716279524488685,0.0,0.0,0.2710957002758726,0.2832078680242314,Tnfaip2
ENSMUSG00000055805,0.2771288469290307,0.0,0.0,0.2710616296475704,0.28317404426940446,Fmnl1
ENSMUSG00000031799,0.2770840134499461,0.0,0.0,0.27101663466116244,0.28312937526746307,Tpm4
ENSMUSG00000021384,0.27684299874645674,0.0,0.0,0.2707747521850102,0.2828892443066482,Susd3
ENSMUSG00000057967,0.27683803122872613,0.0,0.0,0.27076976678980735,0.2828842949956327,Fgf18
ENSMUSG00000080115,0.2767842104909665,0.0,0.0,0.27071575237884227,0.28283067149849767,Mettl21b
ENSMUSG00000041120,0.27673323257478355,0.0,0.0,0.2706645910545456,0.28277988036979745,Nbl1
ENSMUSG00000006010,0.2767146123969076,0.0,0.0,0.27064590389362625,0.2827613284094048,BC003331
ENSMUSG00000022180,0.2766803255715795,0.0,0.0,0.2706114937390182,0.2827271671865594,Slc7a8
ENSMUSG00000024669,0.27649610605211605,0.0,0.0,0.27042661184974975,0.2825436222534559,Cd5
ENSMUSG00000050440,0.2763958570468366,0.0,0.0,0.27032600258262346,0.2824437401600926,Hamp
ENSMUSG00000027244,0.2763508623540112,0.0,0.0,0.2702808462368216,0.28239891010545615,Atg13
ENSMUSG00000034781,0.2763406706029847,0.0,0.0,0.2702706178734776,0.28238875564296784,Gna11
ENSMUSG00000096807,0.2763061996578272,0.0,0.0,0.27023602310684014,0.28235441080654117,Hist1h2bm
ENSMUSG00000019230,0.27621183706000135,0.0,0.0,0.2701413216336943,0.28226039334614433,Lhx9
ENSMUSG00000020814,0.2761450108105498,0.0,0.0,0.2700742554686062,0.2821938114478342,Mxra7
ENSMUSG00000009246,0.2761116335723709,0.0,0.0,0.2700407584235055,0.282160556232186,Trpm5
ENSMUSG00000042638,0.2757948106805793,0.0,0.0,0.26972279903412516,0.2818448908768582,Gucy2c
ENSMUSG00000020451,0.27563275649675806,0.0,0.0,0.2695601640462231,0.28168342826398135,Limk2
ENSMUSG00000055799,0.2756112201252546,0.0,0.0,0.269538550514191,0.2816619704841622,Tcf7l1
