,Mid-Hind Gut_corr,Mid-Hind Gut_pval,Mid-Hind Gut_qval,Mid-Hind Gut_ci_low,Mid-Hind Gut_ci_high,gene_annotation
ENSMUSG00000068732,0.741758942360756,0.0,0.0,0.7373550287379061,0.7460998046543593,Tmem167b
ENSMUSG00000042364,0.7412888686085587,0.0,0.0,0.7368781495952187,0.7456364785919761,Snx18
ENSMUSG00000024335,0.7408859568042966,0.0,0.0,0.7364694082166213,0.7452393470532089,Brd2
ENSMUSG00000020375,0.740018347226023,0.0,0.0,0.7355892564812001,0.7443841739158924,Rufy1
ENSMUSG00000025239,0.7399166596240631,0.0,0.0,0.7354860998630612,0.744283942981084,Limd1
ENSMUSG00000033319,0.7396060298599932,0.0,0.0,0.7351709839002432,0.7439777617463484,Fem1c
ENSMUSG00000034930,0.738638802432365,0.0,0.0,0.7341897997893152,0.7430243742265206,Rtkn
ENSMUSG00000006736,0.7383199111881558,0.0,0.0,0.7338663111525201,0.7427100420462581,Tspan31
ENSMUSG00000047843,0.7383184456278847,0.0,0.0,0.7338648244682168,0.7427085974340651,Bri3
ENSMUSG00000049940,0.7376452516326997,0.0,0.0,0.7331819318197581,0.7420450214589915,Pgrmc2
ENSMUSG00000004937,0.7375984589250102,0.0,0.0,0.7331344653077836,0.7419988969649902,Sgta
ENSMUSG00000048234,0.7369033973765932,0.0,0.0,0.7324294001531042,0.7413137561953593,Rnf149
ENSMUSG00000006299,0.7362354259065369,0.0,0.0,0.7317518240102854,0.7406553101791876,Aamp
ENSMUSG00000022451,0.735840916792666,0.0,0.0,0.7313516464651661,0.7402664228842675,Twf1
ENSMUSG00000021242,0.7357470004078205,0.0,0.0,0.7312563811156615,0.7401738443867507,Npc2
ENSMUSG00000001802,0.7343835488567889,0.0,0.0,0.729873365409847,0.7388297970013445,Lrp3
ENSMUSG00000019338,0.734123028460802,0.0,0.0,0.7296091110103639,0.7385729802152982,Zfp687
ENSMUSG00000036822,0.7335415064383944,0.0,0.0,0.729019258974321,0.7379997205671615,Topors
ENSMUSG00000024736,0.7334845572289816,0.0,0.0,0.7289614943568924,0.7379435801568788,Tmem132a
ENSMUSG00000032186,0.7330010312260984,0.0,0.0,0.72847104774541,0.7374669187586522,Tmod2
ENSMUSG00000031951,0.7326357105227987,0.0,0.0,0.7281005013611143,0.737106781552302,Tmem231
ENSMUSG00000036093,0.7314865032774001,0.0,0.0,0.726934872718091,0.7359738637268042,Arl5a
ENSMUSG00000022706,0.7303794827053907,0.0,0.0,0.725812058369088,0.7348825108347465,Mrpl40
ENSMUSG00000031633,0.730366694088946,0.0,0.0,0.7257990874406394,0.7348699030795299,Slc25a4
ENSMUSG00000069895,0.7303476977854627,0.0,0.0,0.7257798203355805,0.7348511754228794,Atxn1l
ENSMUSG00000024248,0.7300725506216065,0.0,0.0,0.7255007516182568,0.7345799186361702,Cox7a2l
ENSMUSG00000059395,0.7300219384908571,0.0,0.0,0.7254494182984174,0.7345300219665866,Nkapl
ENSMUSG00000032562,0.7290661657057871,0.0,0.0,0.7244800359396372,0.7335877509855459,Gnai2
ENSMUSG00000022365,0.728943745449921,0.0,0.0,0.7243558738106902,0.7334670588536496,Derl1
ENSMUSG00000039615,0.7288999166349674,0.0,0.0,0.7243114214438942,0.7334238486711028,Stub1
ENSMUSG00000033161,0.7278448815245825,0.0,0.0,0.7232413878770141,0.732383694076796,Atp1a1
ENSMUSG00000028430,0.7276931741641375,0.0,0.0,0.7230875256512881,0.7322341246981245,Nol6
ENSMUSG00000089661,0.7276603361823203,0.0,0.0,0.7230542212959299,0.7322017494378107,Mia
ENSMUSG00000034212,0.7272525495508358,0.0,0.0,0.7226406449568429,0.7317997072365312,Ankmy1
ENSMUSG00000023348,0.7269297667731399,0.0,0.0,0.7223132816877644,0.7314814692082098,Trip6
ENSMUSG00000028478,0.7267012157201448,0.0,0.0,0.7220814886021093,0.7312561349321592,Clta
ENSMUSG00000058709,0.7266132093089244,0.0,0.0,0.7219922340826892,0.7311693669155915,Egln2
ENSMUSG00000022538,0.7261412557528932,0.0,0.0,0.7215135898982882,0.7307040520057692,Lsg1
ENSMUSG00000024454,0.7258813146187922,0.0,0.0,0.7212499656092252,0.730447765474386,Hdac3
ENSMUSG00000019818,0.7257835710551613,0.0,0.0,0.7211508374457052,0.7303513957887636,Cd164
ENSMUSG00000052423,0.7251962454188221,0.0,0.0,0.7205551959619517,0.7297723217392798,B4galt3
ENSMUSG00000066900,0.7249430786958471,0.0,0.0,0.7202984468053613,0.729522709837906,Suds3
ENSMUSG00000071855,0.7243107582697828,0.0,0.0,0.7196571842930465,0.7288992627631904,Ccdc112
ENSMUSG00000002949,0.7241346642904166,0.0,0.0,0.7194786014585968,0.7287256385554981,Timm44
ENSMUSG00000036504,0.7237522344896475,0.0,0.0,0.7190907686397882,0.7283485704163062,Phpt1
ENSMUSG00000054381,0.7237200130467226,0.0,0.0,0.719058092100759,0.7283168005904995,Zfp747
ENSMUSG00000024327,0.7235202236551431,0.0,0.0,0.718855481341229,0.7281198110143994,Slc39a7
ENSMUSG00000029616,0.7228187332496212,0.0,0.0,0.7181440909677591,0.7274281451621646,Erp29
ENSMUSG00000005354,0.7227547693549884,0.0,0.0,0.7180792248518856,0.7273650766323194,Txn2
ENSMUSG00000041598,0.7225576753104473,0.0,0.0,0.7178793512742547,0.7271707410149366,Cdc42ep4
ENSMUSG00000029998,0.7222401875221243,0.0,0.0,0.7175573877131507,0.7268576950679516,Pcyox1
ENSMUSG00000024026,0.7214434601570308,0.0,0.0,0.7167494373248907,0.7260721059393715,Glo1
ENSMUSG00000101447,0.7214191996308292,0.0,0.0,0.7167248352528474,0.7260481843853889,Gm28826
ENSMUSG00000021484,0.7210203111852955,0.0,0.0,0.7163203328301312,0.7256548676708874,Lman2
ENSMUSG00000025218,0.7209978626391772,0.0,0.0,0.7162975684358729,0.7256327325992578,Poll
ENSMUSG00000047749,0.7206440958457417,0.0,0.0,0.7159388255105811,0.7252839045856864,Zc3hav1l
ENSMUSG00000045691,0.7206239782621394,0.0,0.0,0.7159184250249748,0.7252640677830735,Thtpa
ENSMUSG00000047649,0.7198875034233773,0.0,0.0,0.715171599095445,0.72453786661547,Cd3eap
ENSMUSG00000021748,0.7198224098498991,0.0,0.0,0.7151055911552996,0.7244736805872036,Pdhb
ENSMUSG00000006369,0.7196382986838422,0.0,0.0,0.7149188942429319,0.724292135892323,Fbln1
ENSMUSG00000052593,0.7196238222898353,0.0,0.0,0.7149042145639788,0.7242778612688596,Adam17
ENSMUSG00000024666,0.7188525781737207,0.0,0.0,0.7141221462577075,0.7235173609087513,Tmem138
ENSMUSG00000095253,0.7187591073452988,0.0,0.0,0.7140273643952809,0.7234251913990791,Zfp799
ENSMUSG00000078813,0.718711504718876,0.0,0.0,0.7139790941548826,0.723378251441604,Leng1
ENSMUSG00000014349,0.7186381629264934,0.0,0.0,0.713904723851722,0.723305930544765,Ube2z
ENSMUSG00000020238,0.7186085578786846,0.0,0.0,0.7138747036669084,0.7232767375612477,Ncln
ENSMUSG00000097921,0.7179427505690138,0.0,0.0,0.7131995646650636,0.7226201930280706,Gm26576
ENSMUSG00000033644,0.7178639364298692,0.0,0.0,0.7131196464806029,0.7225424748003259,Piwil2
ENSMUSG00000021716,0.7167324918840239,0.0,0.0,0.7119723660092343,0.7214267499677004,Srek1ip1
ENSMUSG00000032477,0.7166787253455758,0.0,0.0,0.7119178475759991,0.7213737298275082,Cdc25a
ENSMUSG00000033949,0.7163878531829105,0.0,0.0,0.7116229087247874,0.7210868946583755,Trim36
ENSMUSG00000076434,0.7157805597262095,0.0,0.0,0.7110071301019332,0.7204880245910056,Wfdc3
ENSMUSG00000006010,0.7150897062342734,0.0,0.0,0.7103066328356903,0.7198067449603548,BC003331
ENSMUSG00000040006,0.7145599770826631,0.0,0.0,0.7097695154968053,0.7192843506506216,Ginm1
ENSMUSG00000003444,0.7144709091839614,0.0,0.0,0.7096792059059156,0.7191965154970222,Med29
ENSMUSG00000053012,0.7144362373447405,0.0,0.0,0.7096440507504831,0.7191623234928808,Krcc1
ENSMUSG00000035171,0.713666932912472,0.0,0.0,0.708864028557625,0.7184036598317118,1110059E24Rik
ENSMUSG00000021265,0.7134926218173796,0.0,0.0,0.7086872906355539,0.7182317581856801,Slc25a29
ENSMUSG00000061613,0.7128902502212625,0.0,0.0,0.708076537230568,0.7176377085343029,U2af1
ENSMUSG00000052214,0.7125072527909113,0.0,0.0,0.7076882142583728,0.7172599987357797,Opa3
ENSMUSG00000015889,0.7124326793037892,0.0,0.0,0.7076126041728412,0.7171864544793881,Lta4h
ENSMUSG00000048232,0.7124083159184937,0.0,0.0,0.707587902151611,0.717162427323958,Fbxo10
ENSMUSG00000025228,0.7122094580581162,0.0,0.0,0.7073862807309204,0.7169663134030958,Actr1a
ENSMUSG00000064120,0.7121592116587064,0.0,0.0,0.7073353361732705,0.7169167602092965,Mocs1
ENSMUSG00000018167,0.7119862402319675,0.0,0.0,0.7071599617450183,0.7167461747504095,Stard3
ENSMUSG00000022570,0.7114550149786846,0.0,0.0,0.706621360169744,0.7162222736567679,Tsta3
ENSMUSG00000021474,0.7113939348242597,0.0,0.0,0.7065594322465852,0.7161620352880582,Sfxn1
ENSMUSG00000060279,0.7113911501426262,0.0,0.0,0.706556608916421,0.7161592889822577,Ap2a1
ENSMUSG00000000605,0.7110291901940317,0.0,0.0,0.7061896266444194,0.7158023159643666,Clcn4
ENSMUSG00000006456,0.7109297126129906,0.0,0.0,0.7060887692319854,0.7157042085062358,Rbm14
ENSMUSG00000057982,0.7106387218044035,0.0,0.0,0.7057937432822005,0.7154172244854841,Zfp809
ENSMUSG00000001098,0.709865824858796,0.0,0.0,0.7050101368098981,0.7146549620887876,Kctd10
ENSMUSG00000032737,0.7088861110507609,0.0,0.0,0.7040168647884858,0.7136887121442727,Inppl1
ENSMUSG00000029454,0.7088596309353012,0.0,0.0,0.7039900184803487,0.7136625956820761,Mapkapk5
ENSMUSG00000022574,0.7087206125367641,0.0,0.0,0.7038490778290895,0.7135254862137934,Naprt
ENSMUSG00000035781,0.7086984405429257,0.0,0.0,0.7038265992913277,0.713503618640519,R3hdm4
ENSMUSG00000042305,0.7083036502360637,0.0,0.0,0.7034263523551129,0.7131142472210049,Tmem183a
ENSMUSG00000062762,0.7079201675491443,0.0,0.0,0.7030375722896778,0.7127360253714579,Ei24
ENSMUSG00000021794,0.7076264208065063,0.0,0.0,0.7027397697428505,0.7124463065224348,Glud1
ENSMUSG00000028040,0.7073359563414567,0.0,0.0,0.7024452964763244,0.7121598233282344,Efna4
ENSMUSG00000045973,0.7069690802254454,0.0,0.0,0.7020733593679546,0.7117979735282592,Slc25a51
ENSMUSG00000022477,0.7068812379820233,0.0,0.0,0.7019843057523721,0.7117113343703545,Aco2
ENSMUSG00000040859,0.7068291470291446,0.0,0.0,0.7019314965212005,0.7116599567846631,Bsdc1
ENSMUSG00000056429,0.7056861194390593,0.0,0.0,0.7007727213629147,0.7105325695459308,Tgoln1
ENSMUSG00000061561,0.7056098358417461,0.0,0.0,0.7006953877242477,0.710457328871745,Olfr373
ENSMUSG00000018841,0.7055666667301336,0.0,0.0,0.7006516244423167,0.7104147499042885,Rad51d
ENSMUSG00000022181,0.7050291222918524,0.0,0.0,0.7001066844559056,0.7098845510049566,C6
ENSMUSG00000076431,0.7050204764311317,0.0,0.0,0.7000979196920991,0.7098760232448624,Sox4
ENSMUSG00000014867,0.7047791558803449,0.0,0.0,0.6998532809542187,0.7096379985072874,Surf4
ENSMUSG00000006418,0.7047485836729959,0.0,0.0,0.699822288457754,0.7096078437578929,Rnf114
ENSMUSG00000075040,0.7046701562012727,0.0,0.0,0.6997427828950946,0.7095304871176895,Zfp408
ENSMUSG00000052906,0.704564127896283,0.0,0.0,0.6996352972826928,0.7094259063137158,Ubxn8
ENSMUSG00000003500,0.7043150767166662,0.0,0.0,0.6993828238933331,0.7091802543448011,Impdh1
ENSMUSG00000048154,0.7040575385130412,0.0,0.0,0.6991217481543178,0.7089262299458737,Kmt2d
ENSMUSG00000020100,0.7040417383948128,0.0,0.0,0.6991057310490906,0.7089106453604764,Slc29a3
ENSMUSG00000024457,0.704019473955092,0.0,0.0,0.6990831608546261,0.7088886846267246,Trim26
ENSMUSG00000033208,0.7036999004674195,0.0,0.0,0.6987591997884096,0.7085734693540261,S100b
ENSMUSG00000027547,0.703634217464635,0.0,0.0,0.6986926152430669,0.7085086818687043,Sall4
ENSMUSG00000067455,0.7034592507609561,0.0,0.0,0.6985152474236747,0.7083361002478563,Hist1h4j
ENSMUSG00000033184,0.7033876936616363,0.0,0.0,0.6984427085018202,0.7082655184210506,Tmed7
ENSMUSG00000005299,0.703144775459338,0.0,0.0,0.6981964580189728,0.7080259102941037,Letm1
ENSMUSG00000024118,0.7029439188821585,0.0,0.0,0.6979928470346174,0.7078277897992976,1600002H07Rik
ENSMUSG00000015474,0.7028846493342005,0.0,0.0,0.6979327648583324,0.7077693274784567,Ppt2
ENSMUSG00000021556,0.7027960074971777,0.0,0.0,0.6978429078077583,0.7076818927823154,Golm1
ENSMUSG00000097867,0.7027496565172029,0.0,0.0,0.697795921452456,0.7076361729589471,Lppos
ENSMUSG00000066671,0.7026117816285987,0.0,0.0,0.6976561568385019,0.7075001752568723,Olfr220
ENSMUSG00000014856,0.7024492936531072,0.0,0.0,0.6974914422727413,0.7073398991138707,Tmem208
ENSMUSG00000030036,0.7023163435602433,0.0,0.0,0.6973566707400968,0.7072087584013952,Mogs
ENSMUSG00000058407,0.7022519324545761,0.0,0.0,0.6972913773170142,0.707145223775721,Txndc9
ENSMUSG00000041560,0.7018774900013643,0.0,0.0,0.6969118072994759,0.7067758750174397,Gltscr2
ENSMUSG00000039960,0.7018365379674577,0.0,0.0,0.6968702946427253,0.706735479908918,Rhou
ENSMUSG00000032194,0.7015875114078093,0.0,0.0,0.6966178596897528,0.7064898392873263,Kank2
ENSMUSG00000013465,0.7015517587802319,0.0,0.0,0.6965816178217402,0.706454572680342,Nelfb
ENSMUSG00000062312,0.7012068717482062,0.0,0.0,0.6962320126437045,0.7061143727863893,Erbb2
ENSMUSG00000017670,0.7010242268605712,0.0,0.0,0.6960468700814904,0.705934209190492,Elmo2
ENSMUSG00000027808,0.7007610039795611,0.0,0.0,0.6957800487836486,0.7056745611624481,Serp1
ENSMUSG00000034868,0.7006068894701165,0.0,0.0,0.6956238280732376,0.7055225390831038,Myl12b
ENSMUSG00000053929,0.7003840195729871,0.0,0.0,0.695397913165383,0.7053026943155836,Cyhr1
ENSMUSG00000015143,0.7000482309710414,0.0,0.0,0.6950575386362242,0.704971461761303,Actn1
ENSMUSG00000101828,0.6996647505809945,0.0,0.0,0.694668823719722,0.7045931818838653,D130051D11Rik
ENSMUSG00000023971,0.6995693969795691,0.0,0.0,0.6945721689898363,0.7044991209713647,Rrp36
ENSMUSG00000047143,0.6991735238195975,0.0,0.0,0.6941708959511507,0.7041086127293696,Dmrta2
ENSMUSG00000018442,0.6991037795439448,0.0,0.0,0.6941002006559928,0.7040398133267721,Derl2
ENSMUSG00000037553,0.6989906879167597,0.0,0.0,0.6939855671382931,0.703928253631715,Zdhhc18
ENSMUSG00000038615,0.6984002194819051,0.0,0.0,0.6933870523817784,0.7033457796888763,Nfe2l1
ENSMUSG00000031893,0.6983621542936607,0.0,0.0,0.6933484687160213,0.7033082296463662,Tsnaxip1
ENSMUSG00000028854,0.6983427474065667,0.0,0.0,0.6933287975030736,0.703289085386917,Slc9a1
ENSMUSG00000027939,0.6982352746516444,0.0,0.0,0.6932198610820642,0.7031830668990264,Nup210l
ENSMUSG00000022557,0.6979584498645964,0.0,0.0,0.6929392672873791,0.7029099869519477,Bop1
ENSMUSG00000056216,0.6976825601233282,0.0,0.0,0.6926596227819326,0.7026378279491626,Cebpg
ENSMUSG00000012296,0.6975989910959282,0.0,0.0,0.6925749167068974,0.7025553887037216,Tjap1
ENSMUSG00000043207,0.6975737027525281,0.0,0.0,0.6925492843153508,0.7025304422109323,Zmpste24
ENSMUSG00000029392,0.6970886974143697,0.0,0.0,0.6920576829301786,0.702051990871092,Rilpl1
ENSMUSG00000096188,0.697007038020929,0.0,0.0,0.6919749134323173,0.701971434520707,Cmtm4
ENSMUSG00000021687,0.6969525063028263,0.0,0.0,0.6919196404659291,0.701917639338282,Scamp1
ENSMUSG00000055202,0.6969520489636388,0.0,0.0,0.691919176910391,0.7019171881759322,Zfp811
ENSMUSG00000042688,0.6967756964901115,0.0,0.0,0.6917404276875846,0.7017432172275299,Mapk6
ENSMUSG00000069520,0.696362395742256,0.0,0.0,0.6913215123207452,0.7013354955154973,Tmem19
ENSMUSG00000020660,0.6963297326998058,0.0,0.0,0.6912884057010215,0.7013032732439455,Pomc
ENSMUSG00000018736,0.6962688832828349,0.0,0.0,0.691226729980901,0.7012432449042506,Ndel1
ENSMUSG00000001521,0.6958861983317565,0.0,0.0,0.6908388500526841,0.7008657221315288,Tulp3
ENSMUSG00000025917,0.6957002197011875,0.0,0.0,0.6906503477972157,0.7006822512279164,Cops5
ENSMUSG00000005043,0.6955920907249771,0.0,0.0,0.6905407518873643,0.7005755799547413,Sgsh
ENSMUSG00000007833,0.6954374249695298,0.0,0.0,0.6903839882594223,0.700422998884524,Aldh16a1
ENSMUSG00000045216,0.6954273349166697,0.0,0.0,0.6903737613624762,0.7004130448160976,Hs6st1
ENSMUSG00000047777,0.6954255745025807,0.0,0.0,0.6903719770733715,0.7004113081270484,Phf13
ENSMUSG00000068923,0.6953200719352476,0.0,0.0,0.6902650437757081,0.7003072273063897,Syt11
ENSMUSG00000042396,0.6953100620008899,0.0,0.0,0.6902548981071497,0.700297352254332,Rbm7
ENSMUSG00000041740,0.6951432433743748,0.0,0.0,0.6900858177211449,0.700132781201747,Rnf10
ENSMUSG00000022614,0.6943290613113019,0.0,0.0,0.6892606047413087,0.6993295611354756,Lmf2
ENSMUSG00000022496,0.6940504598400722,0.0,0.0,0.6889782316677867,0.6990547078029887,Tnfrsf17
ENSMUSG00000002329,0.6939356618359895,0.0,0.0,0.6888618800193039,0.6989414537929001,Mdp1
ENSMUSG00000051495,0.6932053447796825,0.0,0.0,0.6881216851760551,0.6982209533727424,Irf2bp2
ENSMUSG00000012117,0.6929387251865953,0.0,0.0,0.6878514620985624,0.6979579150439973,Dhdds
ENSMUSG00000026249,0.6925211974666953,0.0,0.0,0.6874282941358876,0.6975459928823453,Serpine2
ENSMUSG00000032343,0.6917725351179821,0.0,0.0,0.6866695270166495,0.6968073734546174,Impg1
ENSMUSG00000035953,0.6917206656940412,0.0,0.0,0.6866169579177479,0.6967561994368187,Tmem55b
ENSMUSG00000041594,0.6916467300429264,0.0,0.0,0.6865420250290563,0.6966832549420743,Tmtc4
ENSMUSG00000042694,0.6915859342791585,0.0,0.0,0.6864804093386,0.6966232741077557,Obfc1
ENSMUSG00000027447,0.6914560019892376,0.0,0.0,0.6863487249527649,0.6964950832434006,Cst3
ENSMUSG00000027406,0.691252432029542,0.0,0.0,0.6861424105897727,0.6962942409959664,Idh3b
ENSMUSG00000032786,0.691070185282931,0.0,0.0,0.6859577076035066,0.6961144355738567,Alas1
ENSMUSG00000031513,0.6909165392986099,0.0,0.0,0.6858019913595897,0.6959628472948971,Leprotl1
ENSMUSG00000025575,0.6908683397104323,0.0,0.0,0.6857531424161101,0.6959152931275006,Cant1
ENSMUSG00000017802,0.6906253206466683,0.0,0.0,0.6855068500487369,0.6956755275574743,Fam134c
ENSMUSG00000022828,0.6905905336765118,0.0,0.0,0.6854715946172975,0.6956412062167007,Gtf2e1
ENSMUSG00000055095,0.6903060208418944,0.0,0.0,0.6851832512707248,0.6953605007682875,Spink6
ENSMUSG00000030555,0.6902699975386712,0.0,0.0,0.6851467430856443,0.6953249594233979,Ttc23
ENSMUSG00000006463,0.6900484381617973,0.0,0.0,0.6849222020351516,0.695106363761499,Zdhhc24
ENSMUSG00000091405,0.6898600304376035,0.0,0.0,0.6847312595474885,0.6949204755594792,Hist2h4
ENSMUSG00000069713,0.689797537996718,0.0,0.0,0.6846679265133677,0.6948588186626183,4933406P04Rik
ENSMUSG00000004630,0.6897795168181688,0.0,0.0,0.6846496629441982,0.6948410384191973,Pcp2
ENSMUSG00000052459,0.6896367605574576,0.0,0.0,0.68450498679371,0.6947001905274353,Atp6v1a
ENSMUSG00000105552,0.6890166201442416,0.0,0.0,0.6838765109742561,0.6940883356583332,Gm19710
ENSMUSG00000038503,0.6885717662855406,0.0,0.0,0.6834256824623991,0.6936494208695898,Mesdc2
ENSMUSG00000024824,0.6885647195385797,0.0,0.0,0.6834185411049964,0.6936424681706551,Rad9a
ENSMUSG00000046841,0.6883368815278442,0.0,0.0,0.6831876446454401,0.6934176704454085,Ckap4
ENSMUSG00000007415,0.6883265937752322,0.0,0.0,0.683177218816528,0.693407519949909,Gatad1
ENSMUSG00000026019,0.6876911745997587,0.0,0.0,0.6825332754791932,0.6927805744995613,Wdr12
ENSMUSG00000030340,0.6875602836023732,0.0,0.0,0.6824006295709822,0.6926514280625746,Scnn1a
ENSMUSG00000056076,0.6873056839529705,0.0,0.0,0.6821426173699701,0.6924002208701401,Eif3b
ENSMUSG00000031603,0.6871782628544132,0.0,0.0,0.6820134888528316,0.6922744971522404,Fgf20
ENSMUSG00000021891,0.6869154710834681,0.0,0.0,0.6817471767388604,0.6920152050621745,Mettl6
ENSMUSG00000003438,0.6868360574984412,0.0,0.0,0.6816666996036401,0.6919368487939889,Timm50
ENSMUSG00000104671,0.6867844908511928,0.0,0.0,0.6816144424146093,0.6918859686435699,Gm43062
ENSMUSG00000024353,0.6867461773634891,0.0,0.0,0.6815756158956243,0.6918481651831301,Mzb1
ENSMUSG00000001729,0.6867427783030422,0.0,0.0,0.6815721713219502,0.6918448113694579,Akt1
ENSMUSG00000029672,0.6867085768761174,0.0,0.0,0.6815375119526066,0.6918110652044019,Fam3c
ENSMUSG00000059248,0.686701967343719,0.0,0.0,0.6815308139240828,0.6918045436502094,Sept9
ENSMUSG00000024194,0.6866913811663661,0.0,0.0,0.6815200860084508,0.6917940983816788,Cuta
ENSMUSG00000057788,0.6864030393641033,0.0,0.0,0.6812278844538998,0.6915095937728681,Ddx49
ENSMUSG00000032191,0.6863610511601689,0.0,0.0,0.6811853343321117,0.6914681642071779,Bcl2l10
ENSMUSG00000054405,0.6863562787396514,0.0,0.0,0.6811804980456718,0.6914634552799062,Dnajc8
ENSMUSG00000027291,0.6859823918834194,0.0,0.0,0.6808016091304978,0.6910945413409919,Vps39
ENSMUSG00000039653,0.6857665422772982,0.0,0.0,0.6805828730348659,0.6908815614500641,Baat
ENSMUSG00000014077,0.685474349933636,0.0,0.0,0.680286774766111,0.6905932523820675,Chp1
ENSMUSG00000102897,0.6851421102658855,0.0,0.0,0.6799500958918974,0.6902654262476887,Gm37853
ENSMUSG00000103283,0.6851217318685423,0.0,0.0,0.6799294452807044,0.690245318492291,Gm37276
ENSMUSG00000033882,0.6849455204623709,0.0,0.0,0.6797508803928428,0.690071446989054,Rbm46
ENSMUSG00000032997,0.6847625963030016,0.0,0.0,0.6795655137476102,0.689890951245022,Chpf
ENSMUSG00000043252,0.6846908035516261,0.0,0.0,0.6794927625683792,0.6898201114063032,Tmem64
ENSMUSG00000030272,0.6845338356835265,0.0,0.0,0.6793336995470619,0.6896652266469141,Camk1
ENSMUSG00000021978,0.6844244508611484,0.0,0.0,0.6792228549825302,0.689557293184647,Extl3
ENSMUSG00000023075,0.6843288584708263,0.0,0.0,0.679125987104572,0.6894629689644206,Akirin1
ENSMUSG00000097219,0.6837435004331195,0.0,0.0,0.6785328225970418,0.6888853727423403,Gm26551
ENSMUSG00000027637,0.6835050051552619,0.0,0.0,0.6782911486394653,0.6886500380267038,1110008F13Rik
ENSMUSG00000037958,0.6834990791225088,0.0,0.0,0.6782851436385461,0.688644190512502,Nsrp1
ENSMUSG00000011158,0.6834675097255065,0.0,0.0,0.6782531535709306,0.6886130393913658,Brf1
ENSMUSG00000021127,0.6831954935977483,0.0,0.0,0.6779775135747519,0.6883446265298044,Zfp36l1
