,Endothelial_1_corr,Endothelial_1_pval,Endothelial_1_qval,Endothelial_1_ci_low,Endothelial_1_ci_high,gene_annotation
ENSMUSG00000078722,0.6908064687468549,0.0,0.0,0.6845127179665642,0.6969972480471455,Gm12394
ENSMUSG00000073759,0.6906948782466912,0.0,0.0,0.6843992799847014,0.6968874913046543,4933407E24Rik
ENSMUSG00000002881,0.6906325981566733,0.0,0.0,0.6843359689239642,0.6968262345321984,Nab1
ENSMUSG00000044857,0.6903532499757523,0.0,0.0,0.6840519976434806,0.6965514751801004,Lemd2
ENSMUSG00000002341,0.6902357686646043,0.0,0.0,0.6839325726346217,0.6964359231814602,Ncan
ENSMUSG00000026889,0.690216206443141,0.0,0.0,0.683912686794105,0.696416682185303,Rbm18
ENSMUSG00000038994,0.6901543397673553,0.0,0.0,0.6838497967156832,0.6963558313447612,Hils1
ENSMUSG00000100846,0.6897866863141233,0.0,0.0,0.6834760634472857,0.6959942128293651,Gm28845
ENSMUSG00000033147,0.6896242621896375,0.0,0.0,0.6833109543996139,0.695834453852698,Slc22a15
ENSMUSG00000043102,0.6895696278014956,0.0,0.0,0.6832554170325323,0.6957807157986774,Qrfp
ENSMUSG00000031824,0.6891887744990273,0.0,0.0,0.6828682711434342,0.6954061088599929,6430548M08Rik
ENSMUSG00000110951,0.6891209627372262,0.0,0.0,0.6827993393451725,0.6953394089225129,RP23-120N6.1
ENSMUSG00000108815,0.689049281985673,0.0,0.0,0.6827264747760099,0.6952689033137809,RP23-325D10.3
ENSMUSG00000111013,0.6889049559703728,0.0,0.0,0.6825797655779435,0.69512694303332,RP23-337J18.2
ENSMUSG00000027301,0.6887593283941278,0.0,0.0,0.6824317338436371,0.694983702034743,Oxt
ENSMUSG00000078780,0.6886220261404642,0.0,0.0,0.682292165349609,0.694848649468984,Gm5150
ENSMUSG00000092600,0.6884645826736197,0.0,0.0,0.6821321237697746,0.694693785161882,Gm20442
ENSMUSG00000036951,0.6882101621476716,0.0,0.0,0.6818735061094606,0.6944435312045355,C130079G13Rik
ENSMUSG00000104937,0.6880525869786455,0.0,0.0,0.6817133322427288,0.6942885358405506,Gm43057
ENSMUSG00000021365,0.6879842356261484,0.0,0.0,0.6816438538425674,0.6942213033497393,Nedd9
ENSMUSG00000102574,0.6874815574146474,0.0,0.0,0.6811328904662846,0.6937268502695434,Gm33206
ENSMUSG00000027678,0.6874139652717977,0.0,0.0,0.6810641847383874,0.6936603636620694,Ncoa3
ENSMUSG00000087495,0.6873599386746807,0.0,0.0,0.6810092681298939,0.6936072206460666,Gm14152
ENSMUSG00000094113,0.68724118240439,0.0,0.0,0.6808885557699734,0.6934904063430615,5430401F13Rik
ENSMUSG00000015745,0.6871771527062044,0.0,0.0,0.6808234715521339,0.69342742355708,Plekho1
ENSMUSG00000006014,0.6868975805748563,0.0,0.0,0.6805392962592669,0.6931524214273902,Prg4
ENSMUSG00000053617,0.6867159592111124,0.0,0.0,0.6803546855205854,0.6929737679458154,Sh3pxd2a
ENSMUSG00000072679,0.6867067183184227,0.0,0.0,0.6803452925501186,0.6929646780383872,D6Ertd474e
ENSMUSG00000026923,0.6866340504670645,0.0,0.0,0.6802714288735687,0.6928931974244726,Notch1
ENSMUSG00000027551,0.686626777707238,0.0,0.0,0.6802640364400174,0.6928860434792317,Zfp64
ENSMUSG00000047696,0.6866203950325965,0.0,0.0,0.6802575487391258,0.6928797650768989,Ccdc144b
ENSMUSG00000053835,0.6863242834135597,0.0,0.0,0.6799565657301,0.6925884899228242,H2-T24
ENSMUSG00000027381,0.6862713456865149,0.0,0.0,0.679902757340284,0.692536416625634,Bcl2l11
ENSMUSG00000034387,0.6862637989735838,0.0,0.0,0.6798950865127246,0.6925289931390453,Ssu2
ENSMUSG00000032475,0.6860498995492752,0.0,0.0,0.679677669838749,0.692318585815168,Nck1
ENSMUSG00000102590,0.6859244955978243,0.0,0.0,0.6795502043313025,0.692195228700308,Mannr
ENSMUSG00000044864,0.6858754925001654,0.0,0.0,0.6795003957604948,0.6921470253290286,Ankrd50
ENSMUSG00000031966,0.6857530010138532,0.0,0.0,0.6793758911155807,0.6920265326486257,Glb1l3
ENSMUSG00000050028,0.6853513665168477,0.0,0.0,0.6789676582952158,0.691631449537732,Olfr745
ENSMUSG00000072673,0.6849139103664403,0.0,0.0,0.6785230198104091,0.6912011248133432,Gm10392
ENSMUSG00000099843,0.6848494962269839,0.0,0.0,0.6784575484887545,0.6911377603789176,Gm7160
ENSMUSG00000026114,0.6846219892511218,0.0,0.0,0.6782263084197676,0.6909139601261659,Cnga3
ENSMUSG00000036197,0.6844468463262925,0.0,0.0,0.6780482924905422,0.6907416699464614,Gxylt1
ENSMUSG00000059975,0.6844319935581953,0.0,0.0,0.6780331961155692,0.690727059068831,Zfp74
ENSMUSG00000042289,0.6843175429193624,0.0,0.0,0.6779168685018188,0.6906144721874865,Hsd3b7
ENSMUSG00000000686,0.6842875861729749,0.0,0.0,0.6778864205217928,0.6905850032176895,Abhd15
ENSMUSG00000056220,0.6841903472780524,0.0,0.0,0.6777875872453522,0.6904893474900278,Pla2g4a
ENSMUSG00000106333,0.6841328788651861,0.0,0.0,0.6777291766580847,0.690432814629114,4930428O21Rik
ENSMUSG00000068551,0.6838916499412948,0.0,0.0,0.6774839937524956,0.6901955119307485,Zfp467
ENSMUSG00000001622,0.6837164062708002,0.0,0.0,0.6773058785571274,0.6900231196640169,Csn3
ENSMUSG00000013338,0.683674173851867,0.0,0.0,0.6772629542344676,0.6899815743051444,Fer1l4
ENSMUSG00000072693,0.6834830022721342,0.0,0.0,0.6770686511913735,0.6897935122892621,Gm10401
ENSMUSG00000111656,0.683468828919254,0.0,0.0,0.6770542457091784,0.689779569443781,RP24-282C4.4
ENSMUSG00000074109,0.6833064939878057,0.0,0.0,0.6768892524280835,0.6896198743020693,Mrgprx2
ENSMUSG00000026280,0.6831846885128773,0.0,0.0,0.6767654527255539,0.6895000491488334,Atg4b
ENSMUSG00000069302,0.6829845090975711,0.0,0.0,0.6765619967148346,0.6893031235131447,Hist1h2ah
ENSMUSG00000096807,0.6825672846967158,0.0,0.0,0.6761379462141588,0.6888926778087117,Hist1h2bm
ENSMUSG00000045975,0.6825521481941285,0.0,0.0,0.6761225621472611,0.6888777871545063,C2cd2
ENSMUSG00000024771,0.6823262538511385,0.0,0.0,0.6758929738667914,0.688655561172589,Lipk
ENSMUSG00000001082,0.682296012046353,0.0,0.0,0.6758622376276299,0.6886258103826367,Mfsd10
ENSMUSG00000064128,0.6822912430967029,0.0,0.0,0.6758573907107127,0.6886211188611098,Cenpj
ENSMUSG00000092092,0.6822685881684931,0.0,0.0,0.6758343654060642,0.6885988317484952,Gm17215
ENSMUSG00000095577,0.6822337694697403,0.0,0.0,0.6757989774946941,0.688564578327729,Gm6619
ENSMUSG00000090176,0.6822232338281244,0.0,0.0,0.675788269623305,0.6885542137256019,Cd200r2
ENSMUSG00000029338,0.6821985612331307,0.0,0.0,0.6757631937075051,0.6885299416644874,Antxr2
ENSMUSG00000066278,0.6821512101548629,0.0,0.0,0.6757150686269234,0.6884833592419175,Vps37b
ENSMUSG00000090298,0.6819660633869521,0.0,0.0,0.6755268959703754,0.6883012174820339,Sult3a2
ENSMUSG00000038025,0.6817537188363801,0.0,0.0,0.6753110820652968,0.6880923183872646,Phf2
ENSMUSG00000106367,0.6816228556274381,0.0,0.0,0.6751780813200542,0.6879635780125779,Gm42709
ENSMUSG00000026475,0.6815961744341035,0.0,0.0,0.6751509643641397,0.6879373295867309,Rgs16
ENSMUSG00000085124,0.6814372037613536,0.0,0.0,0.6749893977116711,0.687780937065684,Gm12766
ENSMUSG00000039531,0.6813547700719513,0.0,0.0,0.6749056181294713,0.6876998400360234,Zufsp
ENSMUSG00000078639,0.6812322113011771,0.0,0.0,0.674781058652056,0.6875792682592327,Gm12695
ENSMUSG00000012777,0.6812169149435604,0.0,0.0,0.6747655126153477,0.6875642198704823,Acpt
ENSMUSG00000032769,0.6811536044446975,0.0,0.0,0.6747011687739769,0.6875019356385305,Trpa1
ENSMUSG00000056145,0.6810868368667947,0.0,0.0,0.6746333115339992,0.6874362502658021,AI504432
ENSMUSG00000039714,0.6808896005554941,0.0,0.0,0.6744328569182176,0.6872422102610868,Cplx3
ENSMUSG00000036306,0.6806725091012724,0.0,0.0,0.6742122242835832,0.6870286358273118,Lzts1
ENSMUSG00000111467,0.6805972029525909,0.0,0.0,0.674135690015721,0.68695454942986,RP24-80J11.2
ENSMUSG00000068314,0.6803258471236716,0.0,0.0,0.67385990997123,0.6866875877184588,Gm6899
ENSMUSG00000056130,0.6802312531623481,0.0,0.0,0.6737637741629409,0.6865945251321415,Ticam2
ENSMUSG00000032733,0.6801947243899388,0.0,0.0,0.6737266500434996,0.6865585876656585,Snx33
ENSMUSG00000038702,0.6800218433558067,0.0,0.0,0.6735509518319595,0.6863885047045113,Dsel
ENSMUSG00000111059,0.6798083338820876,0.0,0.0,0.6733339641306163,0.6861784499122857,RP23-456L15.4
ENSMUSG00000000531,0.6797634967587655,0.0,0.0,0.673288396719018,0.6861343381392738,Grasp
ENSMUSG00000055827,0.6797214502910474,0.0,0.0,0.6732456654607429,0.6860929718336093,Gsdmc3
ENSMUSG00000031452,0.6794547744079702,0.0,0.0,0.672974647363222,0.685830608856978,1700029H14Rik
ENSMUSG00000020262,0.6793845744364467,0.0,0.0,0.6729033046330144,0.6857615439428238,Adarb1
ENSMUSG00000037826,0.678881024067153,0.0,0.0,0.672391560692723,0.6852661320702024,Ppm1k
ENSMUSG00000048537,0.6787225382068003,0.0,0.0,0.6722304972971148,0.6851102064721247,Phldb1
ENSMUSG00000055116,0.6784155534620675,0.0,0.0,0.6719185216530618,0.68480817925216,Arntl
ENSMUSG00000050815,0.6784145050927146,0.0,0.0,0.6719174562434705,0.6848071478092569,Olfr1441
ENSMUSG00000036622,0.6783139963573529,0.0,0.0,0.6718153139598849,0.6847082617189729,Atp13a2
ENSMUSG00000025380,0.6782825769354275,0.0,0.0,0.6717833839351316,0.6846773494939146,Fscn2
ENSMUSG00000028300,0.6779175310961341,0.0,0.0,0.6714124074388907,0.684318194823447,3110043O21Rik
ENSMUSG00000034799,0.6776283564315847,0.0,0.0,0.6711185370600996,0.6840336847019423,Unc13a
ENSMUSG00000086758,0.6775789204725281,0.0,0.0,0.6710682985482862,0.683985045976463,Gm13912
ENSMUSG00000027470,0.6775715630546141,0.0,0.0,0.6710608216937625,0.6839778072037621,Mylk2
ENSMUSG00000050623,0.6775262678261726,0.0,0.0,0.6710147911946127,0.6839332423752548,Tex40
ENSMUSG00000011154,0.6771251675661649,0.0,0.0,0.6706071821239024,0.6835386078978073,Cfap161
ENSMUSG00000090592,0.6768200463634322,0.0,0.0,0.6702971122359694,0.6832384027731265,Gm17571
ENSMUSG00000111514,0.6766820543821283,0.0,0.0,0.6701568829448458,0.6831026333903644,RP23-269O24.7
ENSMUSG00000029723,0.6765123551672272,0.0,0.0,0.6699844329789072,0.6829356668651484,Tsc22d4
ENSMUSG00000042688,0.6762320745661685,0.0,0.0,0.6696996106929531,0.6826598981912619,Mapk6
ENSMUSG00000090417,0.676214954034469,0.0,0.0,0.6696822128013364,0.6826430532047181,Vmn2r94
ENSMUSG00000105039,0.6761016711328574,0.0,0.0,0.6695670948490849,0.6825315933544013,Gm42637
ENSMUSG00000044807,0.6760521223347197,0.0,0.0,0.6695167435169999,0.6824828418464847,Zfp354c
ENSMUSG00000051344,0.6759436059417866,0.0,0.0,0.6694064697112366,0.6823760713920611,Plekhm3
ENSMUSG00000022661,0.6758167207348001,0.0,0.0,0.6692775299755409,0.6822512273144489,Cd200
ENSMUSG00000058251,0.6757398246936935,0.0,0.0,0.6691993890233219,0.6821755680731357,Olfr822
ENSMUSG00000022596,0.675523340042278,0.0,0.0,0.6689794003630203,0.6819625646316001,Slurp1
