,Foregut/Placodes_corr,Foregut/Placodes_pval,Foregut/Placodes_qval,Foregut/Placodes_ci_low,Foregut/Placodes_ci_high,gene_annotation
ENSMUSG00000024309,0.6309309406092861,0.0,0.0,0.6250438915039276,0.6367462207125137,Pfdn6
ENSMUSG00000026234,0.630602032083574,0.0,0.0,0.6247109437780674,0.6364213393563086,Ncl
ENSMUSG00000109739,0.629387996399887,0.0,0.0,0.6234820175303766,0.6352221504996398,Gm17949
ENSMUSG00000015749,0.628286111828008,0.0,0.0,0.6223666432300607,0.6341337168701938,Anp32e
ENSMUSG00000032803,0.6281168930936435,0.0,0.0,0.6221953549790852,0.6339665617726455,Cdv3
ENSMUSG00000034875,0.6232876521161534,0.0,0.0,0.6173072921531136,0.6291959834179005,Nudt19
ENSMUSG00000040699,0.62243155566721,0.0,0.0,0.6164408163279441,0.6283502398422078,Limd2
ENSMUSG00000036850,0.6209172371254034,0.0,0.0,0.6149081736062648,0.6268541998663231,Mrpl41
ENSMUSG00000037373,0.620861415933482,0.0,0.0,0.6148516778113111,0.6267990516268784,Ctbp1
ENSMUSG00000022247,0.6176960639766077,0.0,0.0,0.6116481732672828,0.623671762244957,Brix1
ENSMUSG00000020248,0.6165448975138631,0.0,0.0,0.6104831807546726,0.6225343908386823,Nfyb
ENSMUSG00000046562,0.6162540630627814,0.0,0.0,0.6101888573956283,0.6222470376119486,Unc119b
ENSMUSG00000044365,0.6157358867300351,0.0,0.0,0.6096644690650489,0.6217350597336714,Cxxc4
ENSMUSG00000032959,0.6153121790387204,0.0,0.0,0.6092356858335629,0.6213164166475705,Pebp1
ENSMUSG00000025066,0.6148226681900184,0.0,0.0,0.6087403156208849,0.620832752685589,Sfr1
ENSMUSG00000049717,0.6144650223961462,0.0,0.0,0.608378391864212,0.6204793758440157,Lig4
ENSMUSG00000032199,0.6140611128730623,0.0,0.0,0.6079696540408901,0.6200802845522548,Polr2m
ENSMUSG00000070697,0.613493916549883,0.0,0.0,0.6073956829514503,0.6195198490476376,Utp3
ENSMUSG00000000942,0.6104182902022268,0.0,0.0,0.6042834312478391,0.6164807763159338,Hoxa4
ENSMUSG00000079042,0.6083941377860559,0.0,0.0,0.6022352768395642,0.6144805822522003,Apela
ENSMUSG00000020922,0.6075271110501268,0.0,0.0,0.601357993876774,0.6136237939156455,Lsm12
ENSMUSG00000051695,0.6069472811199312,0.0,0.0,0.6007713133263992,0.6130508029723705,Pcbp1
ENSMUSG00000019471,0.6066558232872551,0.0,0.0,0.600476414467246,0.6127627804059814,Cdc37
ENSMUSG00000005354,0.6060127737990925,0.0,0.0,0.599825778915971,0.612127304478743,Txn2
ENSMUSG00000030521,0.6040966410740157,0.0,0.0,0.5978870900616867,0.6102336923129276,Mphosph10
ENSMUSG00000097219,0.6022613249044724,0.0,0.0,0.5960302372229808,0.6084198811009266,Gm26551
ENSMUSG00000032291,0.6021951043400792,0.0,0.0,0.5959632408335575,0.6083544352604037,Crabp1
ENSMUSG00000020973,0.600839226215893,0.0,0.0,0.5945914966242178,0.6070144013327354,Dnaaf2
ENSMUSG00000097461,0.598972791405218,0.0,0.0,0.5927032808359769,0.6051697194168641,Gm26735
ENSMUSG00000045231,0.5983933445381895,0.0,0.0,0.5921170859409072,0.6045970123410063,BC106179
ENSMUSG00000049792,0.5978357645824922,0.0,0.0,0.5915530188820466,0.6040459117775183,Bag5
ENSMUSG00000054160,0.5968645901264498,0.0,0.0,0.5905705600875593,0.6030860087323194,Nkx2-4
ENSMUSG00000024962,0.5967403204449363,0.0,0.0,0.5904448478294587,0.6029631800192864,Vegfb
ENSMUSG00000049907,0.5954147436436764,0.0,0.0,0.589103902163638,0.6016529555787633,Rasl11b
ENSMUSG00000029247,0.5951450391959369,0.0,0.0,0.5888310749920045,0.6013863706423376,Paics
ENSMUSG00000022635,0.5946829195608452,0.0,0.0,0.5883636081334995,0.6009295928402225,Zcrb1
ENSMUSG00000055302,0.5945096371212647,0.0,0.0,0.5881883217178216,0.6007583123925968,Mrfap1
ENSMUSG00000028459,0.5940825709026542,0.0,0.0,0.5877563191010893,0.6003361777684568,Cd72
ENSMUSG00000061374,0.5936515384429324,0.0,0.0,0.587320308055947,0.5999101191704629,Fiz1
ENSMUSG00000045757,0.5929492816490558,0.0,0.0,0.5866099478053634,0.599215958405058,Zfp764
ENSMUSG00000029624,0.5925423739637206,0.0,0.0,0.5861983492086883,0.5988137374786722,Ptcd1
ENSMUSG00000025153,0.5923170521150571,0.0,0.0,0.585970431214498,0.5985910095240421,Fasn
ENSMUSG00000105552,0.5922097738791634,0.0,0.0,0.5858619172777284,0.5984849659290455,Gm19710
ENSMUSG00000074476,0.5921963972433992,0.0,0.0,0.5858483865770866,0.598471743226531,Spc24
ENSMUSG00000027286,0.5905594569646784,0.0,0.0,0.5841926196180167,0.5968536144265721,Lrrc57
ENSMUSG00000063800,0.5900335655643293,0.0,0.0,0.5836606911144732,0.5963337556267282,Prpf38a
ENSMUSG00000078787,0.5891033561557392,0.0,0.0,0.5827198165258372,0.5954142038866924,Cyp2t4
ENSMUSG00000040599,0.5886213971808428,0.0,0.0,0.582232338450854,0.594937760347402,Mis12
ENSMUSG00000029363,0.5879963556497136,0.0,0.0,0.581600146167368,0.5943198650471252,Rfc5
ENSMUSG00000106674,0.586200159656709,0.0,0.0,0.5797834438982108,0.5925441637854966,Gm43153
ENSMUSG00000044068,0.5853134849347819,0.0,0.0,0.5788866699729995,0.5916675833588517,Zrsr1
ENSMUSG00000027239,0.5853095154649721,0.0,0.0,0.5788826553259818,0.5916636590454515,Mdk
ENSMUSG00000095440,0.5849317443602688,0.0,0.0,0.5785005861702142,0.5912901840602848,Fignl2
ENSMUSG00000063632,0.584324886322333,0.0,0.0,0.5778868295765448,0.5906902216733637,Sox11
ENSMUSG00000029126,0.5839951411317066,0.0,0.0,0.5775533390082673,0.5903642203843916,Nsg1
ENSMUSG00000044927,0.58264821370381,0.0,0.0,0.5761911349682256,0.5890325642868188,H1fx
ENSMUSG00000047371,0.5810478036415199,0.0,0.0,0.5745726199725796,0.587450254439914,Zfp768
ENSMUSG00000020167,0.5798419058791273,0.0,0.0,0.573353113725421,0.5862579627223377,Tcf3
ENSMUSG00000011179,0.5797000182346778,0.0,0.0,0.5732096267778105,0.5861176741568627,Odc1
ENSMUSG00000028896,0.5796879027457127,0.0,0.0,0.5731973747461411,0.5861056951920725,Rcc1
ENSMUSG00000057967,0.5790413890405081,0.0,0.0,0.5725435789798399,0.5854664626990658,Fgf18
ENSMUSG00000022283,0.5781117360397053,0.0,0.0,0.5716034692398136,0.5845472656977467,Pabpc1
ENSMUSG00000009013,0.5776354917702441,0.0,0.0,0.5711218747922924,0.584076371446888,Dynll1
ENSMUSG00000021621,0.5774789547422248,0.0,0.0,0.570963580190038,0.5839215919731349,Zcchc9
ENSMUSG00000054057,0.5768176159354438,0.0,0.0,0.5702948213171738,0.5832676733251007,A930004D18Rik
ENSMUSG00000031754,0.5765452515705054,0.0,0.0,0.5700194036018165,0.5829983624319233,Nudt21
ENSMUSG00000004127,0.5765427067266025,0.0,0.0,0.5700168302357657,0.5829958461115307,Trmt10a
ENSMUSG00000036980,0.5760874494557504,0.0,0.0,0.5695564725843133,0.5825456895331199,Taf6
ENSMUSG00000074682,0.5756850189804434,0.0,0.0,0.5691495369742348,0.5821477645809713,Zcchc3
ENSMUSG00000036975,0.5751199034913812,0.0,0.0,0.568578100526318,0.5815889707745907,Tmem177
ENSMUSG00000097047,0.5750728955851016,0.0,0.0,0.568530567109204,0.58154248844874,1110020A21Rik
ENSMUSG00000035764,0.5748761818407788,0.0,0.0,0.5683316547362737,0.5813479736398866,Fbxo45
ENSMUSG00000111514,0.5746970678964879,0.0,0.0,0.5681505395380461,0.5811708612508782,RP23-269O24.7
ENSMUSG00000042606,0.5740280850296416,0.0,0.0,0.567474087681828,0.5805093486837161,Hirip3
ENSMUSG00000026275,0.5737832555023921,0.0,0.0,0.5672265269190232,0.5802672509443855,Ppp1r7
ENSMUSG00000020799,0.5733580274641534,0.0,0.0,0.5667965579965307,0.5798467648424382,Tekt1
ENSMUSG00000030980,0.5727401742011662,0.0,0.0,0.5661718226328271,0.5792357954182307,Knop1
ENSMUSG00000097738,0.5726594766140759,0.0,0.0,0.5660902267342527,0.5791559963879417,4930445N18Rik
ENSMUSG00000024067,0.5725582324608007,0.0,0.0,0.5659878557307582,0.5790558793986439,Dpy30
ENSMUSG00000054074,0.5709225192493518,0.0,0.0,0.5643339650665138,0.577438349630504,Skida1
ENSMUSG00000022962,0.5706474338829227,0.0,0.0,0.5640558279097116,0.5771663172321647,Gart
ENSMUSG00000099470,0.5703168490617833,0.0,0.0,0.5637215775674231,0.5768393994122727,Gm29340
ENSMUSG00000023988,0.5692424282917491,0.0,0.0,0.5626352585495715,0.5757768821883307,Bysl
ENSMUSG00000062944,0.5689183704146805,0.0,0.0,0.5623076165004343,0.5754564102276668,9130023H24Rik
ENSMUSG00000025580,0.5686763389827126,0.0,0.0,0.562062909486171,0.5752170557249915,Eif4a3
ENSMUSG00000037406,0.5686159837821245,0.0,0.0,0.5620018872579498,0.5751573678938205,Htra4
ENSMUSG00000020930,0.5685002341076765,0.0,0.0,0.5618848585541482,0.5750428979107731,Ccdc103
ENSMUSG00000033458,0.568412383220379,0.0,0.0,0.5617960370947598,0.5749560181038073,Fan1
ENSMUSG00000003344,0.5678539124665569,0.0,0.0,0.5612313999517683,0.5744037170863382,Btbd2
ENSMUSG00000003500,0.5675779734525703,0.0,0.0,0.5609524164155343,0.5741308243225689,Impdh1
ENSMUSG00000021871,0.5667104392286495,0.0,0.0,0.5600753202156836,0.5732728578262872,Pnp
ENSMUSG00000038069,0.5660175809353347,0.0,0.0,0.5593748359109096,0.5725876304854275,Cdkn2aip
ENSMUSG00000042364,0.565984276265436,0.0,0.0,0.5593411649089435,0.5725546923928662,Snx18
ENSMUSG00000039725,0.5658365034515446,0.0,0.0,0.5591917669441555,0.5724085458267185,Trp53rka
ENSMUSG00000021810,0.5658360608018219,0.0,0.0,0.5591913194269827,0.5724081080477526,Ecd
ENSMUSG00000023078,0.5657924636751732,0.0,0.0,0.559147242918043,0.5723649906296847,Cxcl13
ENSMUSG00000026701,0.565564121031316,0.0,0.0,0.5589163900934245,0.5721391598954664,Prdx6
ENSMUSG00000045969,0.5650986986976824,0.0,0.0,0.558445854542213,0.5716788544068322,Ing1
ENSMUSG00000050022,0.5644627594464018,0.0,0.0,0.5578029356632289,0.5710498999640161,Amz1
ENSMUSG00000072437,0.5639583008164819,0.0,0.0,0.5572929461301256,0.5705509765310239,Nanos1
ENSMUSG00000024667,0.5639372416083449,0.0,0.0,0.5572716561374014,0.5705301482902608,Tmem216
ENSMUSG00000063049,0.5638621329900184,0.0,0.0,0.5571957244867772,0.570455863358458,Ing2
ENSMUSG00000029404,0.5638547328094324,0.0,0.0,0.557188243221828,0.570448544326889,Arl6ip4
ENSMUSG00000000486,0.5634247059356062,0.0,0.0,0.5567535063682464,0.5700232312499802,Sept1
ENSMUSG00000024944,0.5629950490265204,0.0,0.0,0.5563191471812408,0.5695982805506744,Arl2
ENSMUSG00000039081,0.56280116427212,0.0,0.0,0.5561231416957709,0.569406518340206,Zfp503
ENSMUSG00000045667,0.5627141707531688,0.0,0.0,0.5560351968743353,0.569320476944943,Smtnl2
ENSMUSG00000096990,0.5624556338468448,0.0,0.0,0.5557738336653383,0.5690647688103317,Gm26790
ENSMUSG00000069895,0.5623841675555463,0.0,0.0,0.5557015863438685,0.568994084239232,Atxn1l
ENSMUSG00000027996,0.5623096931934488,0.0,0.0,0.5556262981848336,0.5689204243966083,Sfrp2
ENSMUSG00000020923,0.5621582212912806,0.0,0.0,0.5554731714556549,0.5687706088019124,Ubtf
ENSMUSG00000031819,0.5617785206422252,0.0,0.0,0.5550893245786023,0.5683950581562556,Emc8
ENSMUSG00000002274,0.5614298380745453,0.0,0.0,0.5547368370013305,0.5680501841460402,Metrn
ENSMUSG00000016757,0.5613565051162956,0.0,0.0,0.5546627041006192,0.5679776518862728,Ttll12
ENSMUSG00000041840,0.5602078059735209,0.0,0.0,0.5535014884009727,0.5668414815892405,Haus1
ENSMUSG00000038253,0.5595431625475032,0.0,0.0,0.552829614736322,0.5661840758951407,Hoxa5
ENSMUSG00000001518,0.5591020892577591,0.0,0.0,0.5523837481055232,0.5657478010739009,Itfg2
ENSMUSG00000103906,0.5590905514566674,0.0,0.0,0.5523720849695709,0.5657363887434518,Tigd5
ENSMUSG00000097748,0.5588348742085688,0.0,0.0,0.5521136309805517,0.5654834912668467,Gm26533
ENSMUSG00000074794,0.5587737360459186,0.0,0.0,0.552051829028252,0.5654230176246611,Arrdc3
ENSMUSG00000090919,0.5582145531262802,0.0,0.0,0.551486578371188,0.5648699092364917,Pabpc4l
ENSMUSG00000022816,0.5580547799481781,0.0,0.0,0.5513250726167326,0.564711870612339,Fstl1
ENSMUSG00000035478,0.5577474069476507,0.0,0.0,0.5510143678896192,0.564407833188337,Mbd3
ENSMUSG00000078365,0.5570629734114375,0.0,0.0,0.5503225222382303,0.563730820554629,Mos
ENSMUSG00000038916,0.5559383416116884,0.0,0.0,0.5491857312682632,0.5626183630064118,Soga3
ENSMUSG00000070493,0.5556339135078732,0.0,0.0,0.5488780160799471,0.5623172262066594,Chchd2
ENSMUSG00000063445,0.5553728512660022,0.0,0.0,0.5486141364579786,0.562058985009874,Nmral1
ENSMUSG00000075502,0.5541901726429953,0.0,0.0,0.5474187112509891,0.5608890701114834,Kbtbd6
ENSMUSG00000061360,0.5539226532350825,0.0,0.0,0.5471483124250421,0.5606244341207344,Phf5a
ENSMUSG00000022426,0.553309344369236,0.0,0.0,0.5465284076077338,0.5600177305442712,Josd1
ENSMUSG00000046160,0.5524980823629267,0.0,0.0,0.545708432139733,0.5592151947139823,Olig1
ENSMUSG00000015619,0.5523130133916689,0.0,0.0,0.5455213772332624,0.5590321146361669,Gata3
ENSMUSG00000029510,0.5519448396714588,0.0,0.0,0.5451492547322501,0.5586678956455926,Gpc2
ENSMUSG00000097261,0.5518501495619254,0.0,0.0,0.5450535494739549,0.5585742222285099,4930532G15Rik
ENSMUSG00000031774,0.5517789075754116,0.0,0.0,0.5449815438368532,0.5585037450577077,Fam192a
ENSMUSG00000020659,0.5517531214493048,0.0,0.0,0.5449554813311744,0.5584782357336733,Cbll1
ENSMUSG00000026667,0.5512822006797324,0.0,0.0,0.5444795154725149,0.5580123678422786,Uhmk1
ENSMUSG00000024087,0.5503465656437079,0.0,0.0,0.543533869748911,0.5570867593805384,Cyp1b1
ENSMUSG00000020889,0.5503054815569295,0.0,0.0,0.5434923464854199,0.5570461151805906,Nr1d1
ENSMUSG00000005846,0.5481588381094559,0.0,0.0,0.5413228024402498,0.5549224108977198,Rsl1d1
ENSMUSG00000029821,0.5480533417070188,0.0,0.0,0.5412161829387245,0.5548180395636602,Dfna5
ENSMUSG00000060591,0.5476310086940461,0.0,0.0,0.5407893560326464,0.5544002083966824,Ifitm2
ENSMUSG00000025352,0.5472484283616805,0.0,0.0,0.5404027078424558,0.554021703222061,Gdf11
ENSMUSG00000034460,0.5471596544098277,0.0,0.0,0.5403129903980123,0.5539338744696564,Six4
ENSMUSG00000024767,0.5471143151236911,0.0,0.0,0.5402671693044482,0.5538890178645725,Otub1
ENSMUSG00000032330,0.5468977930829582,0.0,0.0,0.5400483469068312,0.5536748003703865,Cox7a2
ENSMUSG00000103726,0.5465177430991474,0.0,0.0,0.5396642614642683,0.5532987932695164,Gm30074
ENSMUSG00000069310,0.5464533722474046,0.0,0.0,0.5395992073904439,0.55323510690619,Hist1h3c
ENSMUSG00000042210,0.5460829641689647,0.0,0.0,0.5392248694494817,0.5528686360270023,Abhd14a
ENSMUSG00000078620,0.5453089348792632,0.0,0.0,0.5384426368066891,0.5521028256958781,Gm10964
ENSMUSG00000004268,0.5445846948020039,0.0,0.0,0.5377107317708288,0.5513862655143503,Emg1
ENSMUSG00000030887,0.5445616666432996,0.0,0.0,0.5376874600646998,0.5513634813833315,Pdzd9
ENSMUSG00000027566,0.544303154001701,0.0,0.0,0.5374262140939878,0.5511077074846868,Psma7
ENSMUSG00000037251,0.5441872514559936,0.0,0.0,0.5373090865056085,0.5509930324223051,Pomk
ENSMUSG00000021377,0.5440091124244167,0.0,0.0,0.5371290651343412,0.5508167794977957,Dek
ENSMUSG00000024176,0.5438192892622781,0.0,0.0,0.5369372368597082,0.5506289654841718,Sox8
ENSMUSG00000071359,0.5429249217310507,0.0,0.0,0.5360334316506921,0.5497440549455939,Tbpl1
ENSMUSG00000059518,0.5426544309663007,0.0,0.0,0.5357600896846114,0.5494764213207401,Znhit1
ENSMUSG00000050288,0.5425449512840115,0.0,0.0,0.5356494564047045,0.5493680976524696,Fzd2
ENSMUSG00000090553,0.5421315733192897,0.0,0.0,0.5352317247721594,0.5489590825459864,Snrpe
ENSMUSG00000057455,0.5418629084217955,0.0,0.0,0.5349602321242081,0.5486932514283571,Rit2
ENSMUSG00000037034,0.5414724192992367,0.0,0.0,0.5345656355691191,0.5483068785807917,Pax1
ENSMUSG00000051768,0.5414215836222033,0.0,0.0,0.5345142653890896,0.5482565785647951,Xrcc1
ENSMUSG00000032057,0.5412631854117811,0.0,0.0,0.5343542020551508,0.548099849096386,4833427G06Rik
ENSMUSG00000110375,0.5409017309324943,0.0,0.0,0.5339889497270552,0.5477422007807334,Gm45323
ENSMUSG00000027071,0.5408803753516293,0.0,0.0,0.5339673698410737,0.5477210699987516,P2rx3
ENSMUSG00000067795,0.5402791644502586,0.0,0.0,0.5333598479077512,0.5471261841447844,4930444P10Rik
ENSMUSG00000043126,0.5401891108876615,0.0,0.0,0.5332688496494457,0.5470370773963006,D830039M14Rik
ENSMUSG00000028961,0.5401242410362049,0.0,0.0,0.5332032993881073,0.5469728894837911,Pgd
ENSMUSG00000020321,0.54008107725871,0.0,0.0,0.5331596829184422,0.5469301794173196,Mdh1
ENSMUSG00000095253,0.5400807929763557,0.0,0.0,0.5331593956547193,0.546929898123048,Zfp799
ENSMUSG00000021028,0.5400673348713091,0.0,0.0,0.5331457964116376,0.5469165814739421,Mbip
ENSMUSG00000024096,0.5399959732487756,0.0,0.0,0.5330736864642249,0.5468459698638357,Ralbp1
ENSMUSG00000097793,0.5396396356066051,0.0,0.0,0.5327136136360545,0.5464933758809273,Gm17259
ENSMUSG00000087098,0.5389996354561424,0.0,0.0,0.5320669112017428,0.5458600934277573,Gm11884
ENSMUSG00000023411,0.5389873939903926,0.0,0.0,0.5320545416183319,0.5458479803769268,Nfatc4
ENSMUSG00000039748,0.5389203257945097,0.0,0.0,0.5319867715475552,0.5457816156861717,Exo1
ENSMUSG00000019917,0.5386938963966975,0.0,0.0,0.5317579732012607,0.5455575607609886,Sept10
ENSMUSG00000030216,0.5383598339140098,0.0,0.0,0.5314204175405346,0.5452269996635635,Wbp11
ENSMUSG00000040822,0.5380757138525102,0.0,0.0,0.5311333282661397,0.5449458558488084,1700123O20Rik
ENSMUSG00000039632,0.5378057122790088,0.0,0.0,0.5308605065030275,0.5446786811948795,Ccdc151
ENSMUSG00000098150,0.5376901179065161,0.0,0.0,0.5307437051774812,0.5445642966702953,4921515E04Rik
ENSMUSG00000022864,0.5372073672067381,0.0,0.0,0.5302559167950799,0.5440865958307985,D16Ertd472e
ENSMUSG00000029754,0.5367454635113149,0.0,0.0,0.5297891972713739,0.5436295197483271,Dlx6
ENSMUSG00000053841,0.5362863687131414,0.0,0.0,0.5293253201052386,0.5431752191597808,Txlna
ENSMUSG00000036112,0.5354131826294813,0.0,0.0,0.5284430495705951,0.5423111404032286,Metap2
ENSMUSG00000047539,0.5351045690656064,0.0,0.0,0.5281312288545907,0.5420057421874239,Fbxo28
ENSMUSG00000014704,0.5348098161109021,0.0,0.0,0.5278334145448053,0.5417140584695919,Hoxa2
ENSMUSG00000040093,0.5341819050386045,0.0,0.0,0.527198987599387,0.5410926802365807,Bmf
ENSMUSG00000001657,0.5341810732528308,0.0,0.0,0.5271981471872824,0.541091857099771,Hoxc8
ENSMUSG00000097889,0.5328450437547839,0.0,0.0,0.5258482795520735,0.5397697026333421,Gm26541
ENSMUSG00000105039,0.5326580893249315,0.0,0.0,0.5256593915229865,0.5395846870515425,Gm42637
ENSMUSG00000038236,0.5319761657091047,0.0,0.0,0.5249704208773242,0.5389098297896852,Hoxa7
ENSMUSG00000025967,0.5316798050718764,0.0,0.0,0.5246710004978083,0.5386165373803752,Eef1b2
ENSMUSG00000022223,0.5315722292501209,0.0,0.0,0.5245623144504646,0.5385100748775026,Sdr39u1
ENSMUSG00000040204,0.5314202017243581,0.0,0.0,0.5244087183293198,0.5383596203304986,2810417H13Rik
ENSMUSG00000031665,0.5312001591177213,0.0,0.0,0.5241864061669185,0.5381418536487313,Sall1
ENSMUSG00000042155,0.5308766259733817,0.0,0.0,0.5238595377843873,0.5378216651601653,Klhl23
ENSMUSG00000087617,0.530818543489819,0.0,0.0,0.5238008567589735,0.537764182915823,Gm14268
ENSMUSG00000047940,0.5307943148153362,0.0,0.0,0.5237763784269116,0.5377402046075642,Stpg2
ENSMUSG00000010376,0.5306789579005335,0.0,0.0,0.5236598330080944,0.5376260395756026,Nedd8
ENSMUSG00000081984,0.5302282699155498,0.0,0.0,0.5232045041745023,0.5371800057166993,Dnajb3
ENSMUSG00000054302,0.5301398390744436,0.0,0.0,0.5231151632091862,0.5370924876193495,Eapp
ENSMUSG00000094372,0.5295282246542914,0.0,0.0,0.522497258321406,0.5364871819130371,Gm21839
ENSMUSG00000040260,0.5292881557453275,0.0,0.0,0.5222547223167642,0.5362495873230884,Daam2
ENSMUSG00000078302,0.5289809241574072,0.0,0.0,0.521944335087984,0.5359455206706478,Foxd1
ENSMUSG00000028333,0.5289528966426247,0.0,0.0,0.5219160197893997,0.5359177817903967,Anp32b
ENSMUSG00000024524,0.5275314412680823,0.0,0.0,0.5204799893865553,0.5345109452074173,Gnal
ENSMUSG00000001802,0.5272421292366777,0.0,0.0,0.5201877157520561,0.5342246038344685,Lrp3
ENSMUSG00000047648,0.5271399632207499,0.0,0.0,0.520084504287123,0.5341234864772612,Fbxo30
ENSMUSG00000038930,0.5269790276828538,0.0,0.0,0.5199219223387488,0.5339642024185538,Rccd1
ENSMUSG00000069308,0.5269635047580189,0.0,0.0,0.5199062406375783,0.5339488387597718,Hist1h2bp
ENSMUSG00000020186,0.5268379566628231,0.0,0.0,0.5197794085477061,0.5338245786253351,Csrp2
ENSMUSG00000039328,0.5267724125324754,0.0,0.0,0.5197131942136938,0.5337597067729417,Rnf122
ENSMUSG00000026691,0.5267102322222816,0.0,0.0,0.5196503781740522,0.5336981641624017,Fmo3
ENSMUSG00000040596,0.5266323316228826,0.0,0.0,0.5195716812291934,0.5336210623800297,Pogk
ENSMUSG00000049532,0.5264476551051901,0.0,0.0,0.5193851173188204,0.5334382791287616,Sall2
ENSMUSG00000025374,0.5264150121752373,0.0,0.0,0.5193521408483773,0.5334059707796437,Nabp2
ENSMUSG00000062901,0.5262709952925575,0.0,0.0,0.5192066526742258,0.5332634297859099,Klhl24
ENSMUSG00000018543,0.5262599035503815,0.0,0.0,0.5191954476346375,0.5332524516957431,1700001P01Rik
ENSMUSG00000054405,0.525761663907532,0.0,0.0,0.5186921211912141,0.5327593148575973,Dnajc8
ENSMUSG00000022485,0.5256695042805515,0.0,0.0,0.5185990211933174,0.5326680985780466,Hoxc5
ENSMUSG00000024654,0.5256465026157132,0.0,0.0,0.5185757848521043,0.5326453323332658,Asrgl1
ENSMUSG00000049299,0.5250889448887023,0.0,0.0,0.518012541791435,0.5320934780631232,Trappc1
ENSMUSG00000022472,0.5249698152382442,0.0,0.0,0.5178921981891985,0.5319755662607127,Desi1
ENSMUSG00000031513,0.5248300714753544,0.0,0.0,0.5177510307702016,0.5318372507351734,Leprotl1
ENSMUSG00000004937,0.5247816071182917,0.0,0.0,0.5177020727667967,0.5317892816159819,Sgta
ENSMUSG00000000435,0.5246142028647641,0.0,0.0,0.5175329637302724,0.5316235876536178,Myf5
ENSMUSG00000016619,0.5245127417296103,0.0,0.0,0.5174304696216863,0.5315231628384245,Nup50
ENSMUSG00000024352,0.5243602477162053,0.0,0.0,0.517276423452533,0.5313722260220464,Spata24
ENSMUSG00000046997,0.5241253224881697,0.0,0.0,0.5170391079433762,0.531139698868547,Spsb4
ENSMUSG00000031527,0.5239935780705212,0.0,0.0,0.5169060235496302,0.5310092988118427,Eri1
ENSMUSG00000052914,0.5238429706675282,0.0,0.0,0.5167538847342895,0.5308602278464922,Cyp2j6
ENSMUSG00000062905,0.5238030940195586,0.0,0.0,0.5167136026859261,0.5308207579317307,Vmn1r32
ENSMUSG00000097507,0.5236038808315059,0.0,0.0,0.5165123646947913,0.5306235762192892,Gm26538
